,combined
2082,IS: 0022-0515
2083,"BK: Horvat, Branko Aldershot, U.K.: Elgar, distributed in the U.S. by Ashgate, Brookfield, Vt., 1995"
2084,DT: Book Review
2085,PY: 1996
2086,"DE: Consumption, Saving, Production, Investment, Labor Markets, and Informal Economy: General (includes Measurement and Data) E20, Value Theory D46"
2087,"KY: Consumption, Value"
2088,LA: English
2089,UD: 199609
2090,AN: 0392028
2091,BR:
2092,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
2093,TI: Monetarism and the methodology of economics: Essays in honour of Thomas Mayer
2094,"AU: Walsh, Carl E. (BRer)"
2095,"AF: U of CA, Santa Cruz"
2096,"SO: Journal of Economic Literature, 34(3), September 1996, pp. 1351-1353"
2097,IS: 0022-0515
2098,"BK: Hoover, Kevin D., Sheffrin, Steven M. , eds. Aldershot, U.K.: Elgar, distributed in the U.S. by Ashgate, Brookfield, Vt., 1995"
2099,DT: Book Review
2100,PY: 1996
2101,"DE: Money and Interest Rates: General E40, Monetary Policy E52, Economic Methodology B41"
2102,"KY: Macroeconomics, Methodology, Monetarism, Monetary Policy, Monetary, Policy"
2103,LA: English
2104,UD: 199609
2105,AN: 0392041
2106,BR:
2107,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
2108,TI: Reforms of statistical system under socio-economic changes: Overview of statistical data in Japan
2109,"AU: Cargill, Thomas F. (BRer)"
2110,"AF: U of NV, Reno"
2111,"SO: Journal of Economic Literature, 34(3), September 1996, pp. 1353-1354"
2112,IS: 0022-0515
2113,"BK: Mizoguchi, Toshiyuki Hitotsubashi University Institute of Economic Research Economic Research Series, no. 32. Tokyo: Maruzen, 1995"
2114,DT: Book Review
2115,PY: 1996
2116,"DE: General Aggregative Models: General E10, Methodology for Collecting, Estimating, and Organizing Macroeconomic Data, Data Access C82, Index Numbers and Aggregation, Leading indicators C43"
2117,LA: English
2118,UD: 199609
2119,AN: 0392040
2120,BR:
2121,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
2122,"TI: Money, interest, and stagnation: Dynamic theory and Keynes's economics"
2123,"AU: Dutt, Amitava Krishna (BRer)"
2124,AF: U of Notre Dame
2125,"SO: Journal of Economic Literature, 34(3), September 1996, pp. 1354-1355"
2126,IS: 0022-0515
2127,"BK: Ono, Yoshiyasu Oxford and New York: Oxford University Press, Clarendon Press, 1994"
2128,DT: Book Review
2129,PY: 1996
2130,"DE: General Aggregative Models: Keynes, Keynesian, Post-Keynesian E12, Interest Rates: Determination, Term Structure, and Effects E43"
2131,"KY: Effective Demand, Interest, Macroeconomics, Monetary, Money"
2132,LA: English
2133,UD: 199609
2134,AN: 0392014
2135,BR:
2136,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
2137,TI: Macroeconomic policy in a world economy: From econometric design to practical operation
2138,"AU: Swagel, Phillip (BRer)"
2139,AF: IMF
2140,"SO: Journal of Economic Literature, 34(3), September 1996, pp. 1355-1357"
2141,IS: 0022-0515
2142,"BK: Taylor, John B. New York and London: Norton, 1993"
2143,DT: Book Review
2144,PY: 1996
2145,"DE: Policy Objectives, Policy Designs and Consistency, Policy Coordination E61, Model Construction and Estimation C51, Open Economy Macroeconomics F41"
2146,"KY: Estimation, Macroeconomic Policy, Macroeconomics, Policy"
2147,LA: English
2148,UD: 199609
2149,AN: 0392048
2150,BR:
2151,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
2152,TI: International debt reexamined
2153,"AU: Eaton, Jonathan (BRer)"
2154,AF: Boston U
2155,"SO: Journal of Economic Literature, 34(3), September 1996, pp. 1357-1358"
2156,IS: 0022-0515
2157,"BK: Cline, William R. Washington, D.C.: Institute for International Economics, 1995"
2158,DT: Book Review
2159,PY: 1996
2160,DE: International Lending and Debt Problems F34
2161,"KY: Debt Crisis, Debt, International Debt"
2162,LA: English
2163,UD: 199609
2164,AN: 0392017
2165,BR:
2166,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
2167,TI: Environment and resource policies for the world economy
2168,"AU: Fullerton, Don (BRer)"
2169,AF: U of TX at Austin
2170,"SO: Journal of Economic Literature, 34(3), September 1996, pp. 1358-1360"
2171,IS: 0022-0515
2172,"BK: Cooper, Richard N. Integrating National Economies: Promise and Pitfalls series. Washington, D.C.: Brookings Institution, 1994"
2173,DT: Book Review
2174,PY: 1996
2175,"DE: International Policy Coordination and Transmission F42, Renewable Resources and Conservation: Government Policy Q28"
2176,"KY: Environment, Natural Resource, Policy, Resources"
2177,LA: English
2178,UD: 199609
2179,AN: 0392009
2180,BR:
2181,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
2182,TI: Understanding interdependence: The macroeconomics of the open economy
2183,"AU: Masson, Paul R. (BRer)"
2184,AF: IMF
2185,"SO: Journal of Economic Literature, 34(3), September 1996, pp. 1360-1361"
2186,IS: 0022-0515
2187,"BK: Kenen, Peter B. , ed. Princeton: Princeton University Press, 1995"
2188,DT: Book Review
2189,PY: 1996
2190,"DE: Macroeconomic Aspects of International Trade and Finance: General F40, International Finance: General F30"
2191,"KY: International Finance, Liberalization, Open Economy"
2192,LA: English
2193,UD: 199609
2194,AN: 0392029
2195,BR:
2196,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
2197,"TI: (1) The political economy of American trade policy, (2) The political economy of trade protection"
2198,"AU: Ray, Edward John (BRer)"
2199,AF: OH State U
2200,"SO: Journal of Economic Literature, 34(3), September 1996, pp. 1361-1363"
2201,IS: 0022-0515
2202,"BK: (1) Krueger, Anne O. , ed. National Bureau of Economic Research Project Report series. Chicago and London: University of Chicago Press, 1996, (2) Krueger, Anne O. , ed. National Bureau of Economic Research Project Report series. Chicago and London: University of Chicago Press, 1996"
2203,DT: Book Review
2204,PY: 1996
2205,"DE: Trade Policy, International Trade Organizations F13"
2206,"KY: Exports, Import, Policy, Protection, Subsidies, Trade, Voluntary Export Restraint"
2207,LA: English
2208,UD: 199609
2209,AN: 0392049
2210,BR:
2211,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
2212,TI: The Japanese main bank system: Its relevance for developing and transforming economies
2213,"AU: Rajan, Raghuram G. (BRer)"
2214,AF: U of Chicago
2215,"SO: Journal of Economic Literature, 34(3), September 1996, pp. 1363-1365"
2216,IS: 0022-0515
2217,"BK: Aoki, Masahiko, Patrick, Hugh , eds. Oxford and New York: Oxford University Press, 1994"
2218,DT: Book Review
2219,PY: 1996
2220,"DE: Banks, Depository Institutions, Micro Finance Institutions, Mortgages G21, Corporate Finance and Governance: General G30"
2221,"KY: Bank, Credit"
2222,LA: English
2223,UD: 199609
2224,AN: 0392030
2225,BR:
2226,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
2227,TI: The prudential regulation of banks
2228,"AU: Vives, Xavier (BRer)"
2229,"AF: Institut d'Analisi Econ, CSIC, Barcelona"
2230,"SO: Journal of Economic Literature, 34(3), September 1996, pp. 1365-1366"
2231,IS: 0022-0515
2232,"BK: Dewatripont, Mathias, Tirole, Jean Translation. Walras-Pareto Lectures, vol. 1. Cambridge and London: MIT Press, 1994"
2233,DT: Book Review
2234,PY: 1996
2235,DE: Financial Institutions and Services: Government Policy and Regulation G28
2236,"KY: Bank, Banking, Regulation"
2237,LA: English
2238,UD: 199609
2239,AN: 0392031
2240,BR:
2241,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
2242,TI: Public economics in action: The basic income/flat tax proposal
2243,"AU: Gale, William G. (BRer)"
2244,AF: Brookings Institution
2245,"SO: Journal of Economic Literature, 34(3), September 1996, pp. 1366-1368"
2246,IS: 0022-0515
2247,"BK: Atkinson, Anthony Barnes Lindahl Lectures series. Oxford and New York: Oxford University Press, Clarendon Press, 1995"
2248,DT: Book Review
2249,PY: 1996
2250,"DE: Taxation and Subsidies: Efficiency, Optimal Taxation H21, Personal Income and Other Nonbusiness Taxes and Subsidies, includes inheritance and gift taxes H24, Fiscal Policies and Behavior of Economic Agents: Household H31, Social Security and Public Pensions H55"
2251,"KY: Income Tax, Public Economics, Social Security, Tax, Taxation"
2252,LA: English
2253,UD: 199609
2254,AN: 0392032
2255,BR:
2256,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
2257,TI: Measuring poverty: A new approach
2258,"AU: Moon, Marilyn (BRer)"
2259,AF: Urban Institute
2260,"SO: Journal of Economic Literature, 34(3), September 1996, pp. 1368-1369"
2261,IS: 0022-0515
2262,"BK: National Research Council, Commission on Behavioral and Social Sciences and Education, Panel on Poverty and Family Assistance. Edited by Constance F. Citro and Robert T. Michael. Washington, D.C.: National Academy Press, 1995"
2263,DT: Book Review
2264,PY: 1996
2265,DE: Measurement and Analysis of Poverty I32
2266,"KY: Poor, Welfare"
2267,LA: English
2268,UD: 199609
2269,AN: 0392033
2270,BR:
2271,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
2272,TI: Differences and changes in wage structures
2273,"AU: Lemieux, Thomas (BRer)"
2274,AF: U of Montreal
2275,"SO: Journal of Economic Literature, 34(3), September 1996, pp. 1369-1371"
2276,IS: 0022-0515
2277,"BK: Freeman, Richard B., Katz, Lawrence F. , eds. National Bureau of Economic Research Comparative Labor Markets Series. Chicago and London: University of Chicago Press, 1995"
2278,DT: Book Review
2279,PY: 1996
2280,"DE: Wage Level and Structure, Wage Differentials J31, Comparative Studies of Countries O57"
2281,"KY: Earnings, Wage"
2282,LA: English
2283,UD: 199609
2284,AN: 0392043
2285,BR:
2286,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
2287,TI: Simulating workplace safety policy
2288,"AU: Moore, Michael J. (BRer)"
2289,AF: Duke U and NBER
2290,"SO: Journal of Economic Literature, 34(3), September 1996, pp. 1371-1373"
2291,IS: 0022-0515
2292,"BK: Kniesner, Thomas J., Leeth, John D. Studies in Risk and Uncertainty. Boston and Dordrecht: Kluwer Academic, 1995"
2293,DT: Book Review
2294,PY: 1996
2295,"DE: Safety, Job Satisfaction, Related Public Policy J28"
2296,"KY: Injury, Safety, Workplace Safety"
2297,LA: English
2298,UD: 199609
2299,AN: 0392018
2300,BR:
2301,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
2302,TI: The industrial organization and regulation of securities industry
2303,"AU: Phillips, Almarin (BRer)"
2304,"AF: U of PA, Emeritus"
2305,"SO: Journal of Economic Literature, 34(3), September 1996, pp. 1373-1374"
2306,IS: 0022-0515
2307,"BK: Lo, Andrew W. , ed. National Bureau of Economic Research Conference Report series. Chicago and London: University of Chicago Press, 1996"
2308,DT: Book Review
2309,PY: 1996
2310,"DE: Investment Banking, Venture Capital, Brokerage, Ratings and Ratings Agencies G24, Financial Institutions and Services: Government Policy and Regulation G28"
2311,"KY: Brokerage, Policy, Regulation"
2312,LA: English
2313,UD: 199609
2314,AN: 0392051
2315,BR:
2316,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
2317,"TI: Competition, commitment, and welfare"
2318,"AU: Rasmusen, Eric (BRer)"
2319,AF: IN US.hool of Business
2320,"SO: Journal of Economic Literature, 34(3), September 1996, pp. 1374-1376"
2321,IS: 0022-0515
2322,"BK: Suzumura, Kotaro Oxford and New York: Oxford University Press, Clarendon Press, 1995"
2323,DT: Book Review
2324,PY: 1996
2325,"DE: Oligopoly and Other Imperfect Markets L13, Management of Technological Innovation and R"
2326,"KY: Entry, Firm, Firms, Oligopolistic, Oligopoly"
2327,LA: English
2328,UD: 199609
2329,AN: 0392034
2330,BR:
2331,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
2332,"TI: American standards of living, 1918-1988."
2333,"AU: Whaples, Robert (BRer)"
2334,AF: Wake Forest U
2335,"SO: Journal of Economic Literature, 34(3), September 1996, pp. 1376-1377"
2336,IS: 0022-0515
2337,"BK: Brown, Clair Oxford and Cambridge, Mass.: Blackwell, 1994"
2338,DT: Book Review
2339,PY: 1996
2340,"DE: Economic History: Labor and Consumers, Demography, Education, Health, Welfare, Income, Wealth, Religion, and Philanthropy: U.S., Canada: 1913- N32, General Welfare, Well-Being I31"
2341,LA: English
2342,UD: 199609
2343,AN: 0392025
2344,BR:
2345,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
2346,TI: Managers vs. owners: The struggle for corporate control in American democracy
2347,"AU: Preston, Lee E. (BRer)"
2348,AF: U of MD
2349,"SO: Journal of Economic Literature, 34(3), September 1996, pp. 1377-1378"
2350,IS: 0022-0515
2351,"BK: Kaufman, Allen, Zacharias, Lawrence, Karson, Marvin Ruffin Series in Business Ethics. New York and Oxford: Oxford University Press, 1995"
2352,DT: Book Review
2353,PY: 1996
2354,"DE: Economic History: Government, War, Law, International Relations, and Regulation: U.S., Canada: 1913- N42, Economics of Regulation L51, Corporate Culture, Diversity, Social Responsibility M14, Business and Securities Law K22, Corporate Finance and Governance: Government Policy and Regulation G38"
2355,"KY: Corporate Regulation, Democracy, Regulation"
2356,LA: English
2357,UD: 199609
2358,AN: 0392045
2359,BR:
2360,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
2361,TI: Monitoring the world economy: 1820-1992
2362,"AU: Feinstein, Charles H. (BRer)"
2363,"AF: All Souls College, Oxford"
2364,"SO: Journal of Economic Literature, 34(3), September 1996, pp. 1378-1380"
2365,IS: 0022-0515
2366,"BK: Maddison, Angus Development Centre Studies. Paris and Washington, D.C.: Organisation for Economic Co-operation and Development, 1995"
2367,DT: Book Review
2368,PY: 1996
2369,"DE: Economic History: Macroeconomics and Monetary Economics, Industrial Structure, Growth, Fluctuations: General, International, or Comparative N10"
2370,KY: Growth
2371,LA: English
2372,UD: 199609
2373,AN: 0392044
2374,BR:
2375,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
2376,TI: The economics of localized technological change and industrial dynamics
2377,"AU: Graddy, Elizabeth A. (BRer)"
2378,AF: U of Southern CA
2379,"SO: Journal of Economic Literature, 34(3), September 1996, pp. 1380-1381"
2380,IS: 0022-0515
2381,"BK: Antonelli, Cristiano Economics of Science, Technology and Innovation, vol. 3. Dordrecht and Boston: Kluwer Academic, 1995"
2382,DT: Book Review
2383,PY: 1996
2384,"DE: Technological Change: Choices and Consequences, Diffusion Processes O33, Production, Cost, Capital, Capital, Total Factor, and Multifactor Productivity, Capacity D24"
