index,ArticleID,JEL
7567,9355,G31
7568,9355,D92
7569,9355,L51
7570,9355,G21
7571,9356,G32
7572,9356,G21
7573,9356,G28
7574,9356,L25
7575,9338,P36
7576,9338,J11
7577,9338,I12
7578,9338,P28
7579,9338,O15
7580,9338,P25
7581,9338,Q53
7582,9339,O13
7583,9339,Q54
7584,9340,L98
7585,9340,O13
7586,9340,L94
7587,9340,Q48
7588,9341,O12
7589,9341,H23
7590,9341,Q48
7591,9341,I31
7592,9341,D12
7593,9341,I12
7594,9341,O13
7595,9305,E32
7596,9305,O47
7597,9305,E24
7598,9305,E23
7599,9306,E24
7600,9306,E32
7601,9306,O47
7602,9306,H62
7603,9306,E31
7604,9306,E23
7605,9307,E23
7606,9307,E21
7607,9307,E32
7608,9307,E31
7609,9307,O47
7610,9307,E24
7611,9308,B31
7612,9309,B31
7613,9310,B31
7614,9310,E61
7615,9310,D04
7616,9300,E61
7617,9300,D03
7618,9300,D78
7619,9300,E03
7620,9300,A13
7621,9403,J61
7622,9403,J18
7623,9403,J15
7624,9404,O15
7625,9404,J15
7626,9404,J45
7627,9404,J22
7628,9404,O18
7629,9404,R23
7630,9404,J61
7631,9405,E02
7632,9405,J31
7633,9405,D72
7634,9405,J15
7635,9406,O15
7636,9406,H23
7637,9406,D31
7638,9406,O17
7639,9406,E02
7640,9406,D72
7641,9406,O43
7642,9407,J15
7643,9407,R23
7644,9407,I24
7645,9407,J13
7646,9407,I21
7647,9408,J15
7648,9408,I23
7649,9408,Z13
7650,9408,I24
7651,9409,D14
7652,9409,J24
7653,9409,I23
7654,9409,D13
7655,9409,I22
7656,9409,J31
7657,9410,I23
7658,9410,I28
7659,9410,J15
7660,9411,C70
7661,9411,J12
7662,9411,Z13
7663,9411,D13
7664,9411,O12
7665,9414,J13
7666,9414,J16
7667,9413,J13
7668,9413,J16
7669,9413,J22
7670,9412,I18
7671,9412,J16
7672,9412,O17
7673,9412,K42
7674,9412,O12
7675,9415,E13
7676,9415,F41
7677,9415,F44
7678,9415,E32
7679,9418,L14
7680,9418,O33
7681,9418,O14
7682,9418,O32
7683,9418,L60
7684,9417,E43
7685,9417,E58
7686,9417,D14
7687,9417,E52
7688,9417,D83
7689,9416,C53
7690,9416,E27
7691,9416,E23
7692,9416,C43
7693,2183,H42
7694,2183,I28
7695,2184,D23
7696,2184,D72
7697,2184,D00
7698,2185,H21
7699,2186,K22
7700,2186,D23
7701,2186,L29
7702,2186,D73
7703,2187,J10
7704,2187,N57
7705,2187,Q20
7706,2188,D78
7707,2188,D61
7708,2188,H11
7709,2189,C78
7710,2189,C70
7711,2190,C72
7712,2190,D8
7713,2190,D7
7714,2190,E6
7715,2191,C92
7716,2191,C51
7717,2191,C73
7718,2192,H87
7719,2192,F41
7720,2192,H21
7721,2192,H23
7722,2193,D52
7723,2193,E44
7724,2193,G10
7725,2193,F33
7726,2374,O57
7727,2375,D50
7728,2376,D00
7729,2376,C78
7730,2376,J44
7731,2376,J41
7732,2377,D00
7733,2377,J41
7734,2377,C78
7735,2378,F42
7736,2378,F33
7737,2379,H21
7738,2380,G21
7739,2381,L72
7740,2381,L10
7741,2382,E12
7742,2382,E30
7743,2383,L10
7744,2383,D80
7745,2384,O57
7746,2384,O40
7747,2384,O30
7748,2384,J24
7749,2385,C52
7750,2385,C10
7751,2386,D80
7752,2386,D20
7753,2387,C22
7754,2387,C12
7755,2387,E30
7756,2388,J52
7757,2389,J38
7758,2389,J33
7759,2390,N30
7760,2390,J16
7761,2391,H23
7762,2392,F22
7763,2392,F11
7764,2393,N12
7765,2393,E32
7766,2394,E32
7767,2394,C32
7768,2395,E50
7769,2395,E30
7770,2396,E32
7771,2396,D46
7772,2396,E11
7773,2396,E12
7774,2396,E13
7775,2396,E21
7776,2396,E22
7777,2396,E23
7778,2396,E24
7779,2396,E25
7780,2396,E31
7781,2396,L16
7782,2397,M31
7783,2398,O3
7784,2398,D11
7785,2398,D13
7786,2398,D21
7787,2398,D24
7788,2398,D33
7789,2398,D41
7790,2398,D42
7791,2398,D43
7792,2398,D44
7793,2398,D46
7794,2398,D82
7795,2398,D90
7796,2398,D91
7797,2398,D92
7798,2398,H31
7799,2398,H32
7800,2398,L13
7801,2398,C44
7802,2398,D23
7803,2398,D81
7804,2398,M11
7805,2399,L11
7806,2400,D78
7807,2400,H56
7808,2401,E24
7809,2401,J22
7810,2401,J23
7811,2401,J26
7812,2401,J31
7813,2401,J32
7814,2401,J33
7815,2401,J63
7816,2401,J64
7817,2402,Q15
7818,2402,Q24
7819,2403,C44
7820,2403,C71
7821,2403,C72
7822,2403,C73
7823,2403,C78
7824,2403,D81
7825,2403,D82
7826,2403,D83
7827,2403,D84
7828,2403,L15
7829,2403,H51
7830,2403,I11
7831,2403,I12
7832,2403,I18
7833,2403,O15
7834,2403,J17
7835,2403,J24
7836,2404,C68
7837,2404,E17
7838,2404,E27
7839,2404,E37
7840,2404,E47
7841,2404,F17
7842,2404,F47
7843,2404,J11
7844,2405,E41
7845,2405,E42
7846,2405,E43
7847,2405,E44
7848,2405,E51
7849,2405,E52
7850,2405,E58
7851,2405,G28
7852,2405,P43
7853,2406,E43
7854,2406,E44
7855,2406,G10
7856,2406,G11
7857,2406,G12
7858,2406,G13
7859,2406,G14
7860,2406,G15
7861,2406,G18
7862,2406,G24
7863,2406,K22
7864,2406,P43
7865,2407,F
7866,2409,O47
7867,2410,C44
7868,2410,C71
7869,2410,C72
7870,2410,C73
7871,2410,C78
7872,2410,D81
7873,2410,D82
7874,2410,D83
7875,2410,D84
7876,2410,L15
7877,2410,D90
7878,2410,D91
7879,2410,D92
7880,2410,O16
7881,2411,C44
7882,2411,C71
7883,2411,C72
7884,2411,C73
7885,2411,C78
7886,2411,D81
7887,2411,D82
7888,2411,D83
7889,2411,D84
7890,2411,L15
7891,2411,F13
7892,2411,F14
7893,2413,D11
7894,2413,D13
7895,2413,D21
7896,2413,D24
7897,2413,D33
7898,2413,D41
7899,2413,D42
7900,2413,D43
7901,2413,D44
7902,2413,D46
7903,2413,D82
7904,2413,D90
7905,2413,D91
7906,2413,D92
7907,2413,H31
7908,2413,H32
7909,2413,L13
7910,2415,N11
7911,2415,N12
7912,2415,N21
7913,2415,N22
7914,2415,N31
7915,2415,N32
7916,2415,N41
7917,2415,N42
7918,2415,N51
7919,2415,N52
7920,2415,N61
7921,2415,N62
7922,2415,N71
7923,2415,N72
7924,2416,J
7925,2416,E
7926,2417,F30
7927,2417,F31
7928,2417,F32
7929,2417,F41
7930,2417,F42
7931,2417,F43
7932,2417,G15
7933,2418,C68
7934,2418,E17
7935,2418,E27
7936,2418,E37
7937,2418,E47
7938,2418,F17
7939,2418,F47
7940,2418,J11
7941,2419,E43
7942,2419,E44
7943,2419,G10
7944,2419,G11
7945,2419,G12
7946,2419,G13
7947,2419,G14
7948,2419,G15
7949,2419,G18
7950,2419,G24
7951,2419,K22
7952,2419,P43
7953,2419,G
7954,2420,E32
7955,2421,F13
7956,2421,F14
7957,2421,F11
7958,2421,F12
7959,2421,O19
7960,2421,Q33
7961,2422,F11
7962,2422,F12
7963,2422,F13
7964,2422,O19
7965,2422,Q33
7966,2422,F41
7967,2422,F43
7968,2422,O41
7969,2422,O42
7970,2422,O14
7971,2422,O31
7972,2422,O32
7973,2422,O33
7974,2422,O34
7975,2423,F21
7976,2423,O
7977,2423,P
7978,2423,F11
7979,2423,F12
7980,2423,F13
7981,2423,O19
7982,2423,Q33
7983,2424,F13
7984,2424,F14
7985,2425,L
7986,2426,O14
7987,2426,O31
7988,2426,O32
7989,2426,O33
7990,2426,O34
7991,2427,D45
7992,2427,K21
7993,2427,L41
7994,2427,L42
7995,2427,C44
7996,2427,C71
7997,2427,C72
7998,2427,C73
7999,2427,C78
8000,2427,D81
8001,2427,D82
8002,2427,D83
8003,2427,D84
8004,2427,L15
8005,2428,L43
8006,2428,L44
8007,2428,L51
8008,2429,E32
8009,2430,H00
8010,2430,H11
8011,2430,H82
8012,2430,D70
8013,2430,D71
8014,2430,D72
8015,2430,D73
8016,2431,E61
8017,2431,E62
8018,2431,E65
8019,2431,H21
8020,2431,H22
8021,2431,H23
8022,2431,H30
8023,2431,H41
8024,2431,H42
8025,2431,H43
8026,2431,H81
8027,2431,O22
8028,2431,D74
8029,2431,H56
8030,2432,D23
8031,2432,D40
8032,2432,D41
8033,2432,D42
8034,2432,D43
8035,2432,G34
8036,2432,L11
8037,2432,L12
8038,2432,L13
8039,2432,L16
8040,2432,L21
8041,2432,L22
8042,2432,L23
8043,2433,D11
8044,2433,D13
8045,2433,D21
8046,2433,D24
8047,2433,D33
8048,2433,D41
8049,2433,D42
8050,2433,D43
8051,2433,D44
8052,2433,D46
8053,2433,D82
8054,2433,D90
8055,2433,D91
8056,2433,D92
8057,2433,H31
8058,2433,H32
8059,2433,L13
8060,2434,L
8061,2435,D11
8062,2435,D13
8063,2435,D21
8064,2435,D24
8065,2435,D33
8066,2435,D41
8067,2435,D42
8068,2435,D43
8069,2435,D44
8070,2435,D46
8071,2435,D82
8072,2435,D90
8073,2435,D91
8074,2435,D92
8075,2435,H31
8076,2435,H32
8077,2435,L13
8078,2435,D45
8079,2435,K21
8080,2435,L41
8081,2435,L42
8082,2436,L
8083,2437,C44
8084,2437,C71
8085,2437,C72
8086,2437,C73
8087,2437,C78
8088,2437,D81
8089,2437,D82
8090,2437,D83
8091,2437,D84
8092,2437,L15
8093,2438,C60
8094,2438,C61
8095,2438,C62
8096,2438,C63
8097,2438,D
8098,2439,D46
8099,2439,E11
8100,2439,E12
8101,2439,E13
8102,2439,E21
8103,2439,E22
8104,2439,E23
8105,2439,E24
8106,2439,E25
8107,2439,E31
8108,2439,L16
8109,2439,E32
8110,2440,L15
8111,2440,M31
8112,2440,M37
8113,2440,L43
8114,2440,L44
8115,2440,L51
8116,2441,C90
8117,2441,C91
8118,2441,C92
8119,2441,C93
8120,2442,E43
8121,2442,E44
8122,2442,G10
8123,2442,G11
8124,2442,G12
8125,2442,G13
8126,2442,G14
8127,2442,G15
8128,2442,G18
8129,2442,G24
8130,2442,K22
8131,2442,P43
8132,2443,E43
8133,2443,E44
8134,2443,G10
8135,2443,G11
8136,2443,G12
8137,2443,G13
8138,2443,G14
8139,2443,G15
8140,2443,G18
8141,2443,G24
8142,2443,K22
8143,2443,P43
8144,2443,D11
8145,2443,D13
8146,2443,D21
8147,2443,D24
8148,2443,D33
8149,2443,D41
8150,2443,D42
8151,2443,D43
8152,2443,D44
8153,2443,D46
8154,2443,D82
8155,2443,D90
8156,2443,D91
8157,2443,D92
8158,2443,H31
8159,2443,H32
8160,2443,L13
8161,2443,C44
8162,2443,C71
8163,2443,C72
8164,2443,C73
8165,2443,C78
8166,2443,D81
8167,2443,D83
8168,2443,D84
8169,2443,L15
8170,2444,C44
8171,2444,C71
8172,2444,C72
8173,2444,C73
8174,2444,C78
8175,2444,D81
8176,2444,D82
8177,2444,D83
8178,2444,D84
8179,2444,L15
8180,2444,K23
8181,2444,L94
8182,2444,L95
8183,2445,L
8184,2445,D23
8185,2445,D40
8186,2445,D41
8187,2445,D42
8188,2445,D43
8189,2445,G34
8190,2445,L11
8191,2445,L12
8192,2445,L13
8193,2445,L16
8194,2445,L21
8195,2445,L22
8196,2445,L23
8197,2445,D45
8198,2445,K21
8199,2445,L41
8200,2445,L42
8201,2446,F41
8202,2446,F43
8203,2446,O41
8204,2446,O42
8205,2446,F11
8206,2446,F12
8207,2446,F13
8208,2446,O19
8209,2446,Q33
8210,2447,C44
8211,2447,C71
8212,2447,C72
8213,2447,C73
8214,2447,C78
8215,2447,D81
8216,2447,D82
8217,2447,D83
8218,2447,D84
8219,2447,L15
8220,2448,O3
8221,2448,O
8222,2448,P
8223,2448,C68
8224,2448,D50
8225,2448,D51
8226,2448,D52
8227,2448,D57
8228,2448,D58
8229,2449,O11
8230,2449,O12
8231,2449,O13
8232,2449,O14
8233,2449,O15
8234,2449,O16
8235,2449,O17
8236,2449,Q32
8237,2449,D13
8238,2449,J11
8239,2449,J12
8240,2449,J13
8241,2449,J18
8242,2449,O18
8243,2450,O51
8244,2450,O52
8245,2450,O53
8246,2450,O56
8247,2450,O57
8248,2450,E24
8249,2450,J22
8250,2450,J23
8251,2450,J26
8252,2450,J31
8253,2450,J32
8254,2450,J33
8255,2450,J63
8256,2450,J64
8257,2450,J17
8258,2450,J24
8259,2451,D70
8260,2451,D71
8261,2451,D72
8262,2451,D73
8263,2451,D60
8264,2451,D61
8265,2451,D62
8266,2451,D63
8267,2451,H23
8268,2451,H41
8269,2451,I32
8270,2452,E61
8271,2452,E62
8272,2452,E65
8273,2452,H21
8274,2452,H22
8275,2452,H23
8276,2452,H30
8277,2452,H41
8278,2452,H42
8279,2452,H43
8280,2452,H81
8281,2452,O22
8282,2453,L
8283,2454,E41
8284,2454,E42
8285,2454,E43
8286,2454,E44
8287,2454,E51
8288,2454,E52
8289,2454,E58
8290,2454,G28
8291,2454,P43
8292,2455,E61
8293,2455,E62
8294,2455,E65
8295,2455,H21
8296,2455,H22
8297,2455,H23
8298,2455,H30
8299,2455,H41
8300,2455,H42
8301,2455,H43
8302,2455,H81
8303,2455,O22
8304,2456,C
8305,2457,B41
8306,2457,C50
8307,2457,C51
8308,2457,C52
8309,2457,C53
8310,2458,G21
8311,2458,D45
8312,2458,K21
8313,2458,L41
8314,2458,L42
8315,2459,O
8316,2459,P
8317,2460,D13
8318,2460,J11
8319,2460,J12
8320,2460,J13
8321,2460,J18
8322,2460,O15
8323,2460,O18
8324,2460,D11
8325,2460,D21
8326,2460,D24
8327,2460,D33
8328,2460,D41
8329,2460,D42
8330,2460,D43
8331,2460,D44
8332,2460,D46
8333,2460,D82
8334,2460,D90
8335,2460,D91
8336,2460,D92
8337,2460,H31
8338,2460,H32
8339,2460,L13
8340,2460,J22
8341,2460,J32
8342,2460,J33
8343,2460,J41
8344,2460,J42
8345,2460,J17
8346,2460,J24
8347,2461,E43
8348,2461,E44
8349,2461,G10
8350,2461,G11
8351,2461,G12
8352,2461,G13
8353,2461,G14
8354,2461,G15
8355,2461,G18
8356,2461,G24
8357,2461,K22
8358,2461,P43
8359,2461,E61
8360,2461,E62
8361,2461,E65
8362,2461,H21
8363,2461,H22
8364,2461,H23
8365,2461,H30
8366,2461,H41
8367,2461,H42
8368,2461,H43
8369,2461,H81
8370,2461,O22
8371,2462,E61
8372,2462,E62
8373,2462,E65
8374,2462,H21
8375,2462,H22
8376,2462,H23
8377,2462,H30
8378,2462,H41
8379,2462,H42
8380,2462,H43
8381,2462,H81
8382,2462,O22
8383,2463,H00
8384,2463,H11
8385,2463,H82
8386,2463,G
8387,2464,C44
8388,2464,C71
8389,2464,C72
8390,2464,C73
8391,2464,C78
8392,2464,D81
8393,2464,D82
8394,2464,D83
8395,2464,D84
8396,2464,L15
8397,2465,D23
8398,2465,D40
8399,2465,D41
8400,2465,D42
8401,2465,D43
8402,2465,G34
8403,2465,L11
8404,2465,L12
8405,2465,L13
8406,2465,L16
8407,2465,L21
8408,2465,L22
8409,2465,L23
8410,2466,C44
8411,2466,C71
8412,2466,C72
8413,2466,C73
8414,2466,C78
8415,2466,D81
8416,2466,D82
8417,2466,D83
8418,2466,D84
8419,2466,L15
8420,2466,D60
8421,2466,D61
8422,2466,D62
8423,2466,D63
8424,2466,H23
8425,2466,H41
8426,2466,I32
8427,2467,D11
8428,2467,D13
8429,2467,D21
8430,2467,D24
8431,2467,D33
8432,2467,D41
8433,2467,D42
8434,2467,D43
8435,2467,D44
8436,2467,D46
8437,2467,D82
8438,2467,D90
8439,2467,D91
8440,2467,D92
8441,2467,H31
8442,2467,H32
8443,2467,L13
8444,2467,C44
8445,2467,C71
8446,2467,C72
8447,2467,C73
8448,2467,C78
8449,2467,D81
8450,2467,D83
8451,2467,D84
8452,2467,L15
8453,2469,C90
8454,2469,C91
8455,2469,C92
8456,2469,C93
8457,2469,C44
8458,2469,C71
8459,2469,C72
8460,2469,C73
8461,2469,C78
8462,2469,D81
8463,2469,D82
8464,2469,D83
8465,2469,D84
8466,2469,L15
8467,2470,C93
8468,2470,A12
8469,2471,C78
8470,2471,C92
8471,2471,C90
8472,2472,C92
8473,2472,C78
8474,2473,L42
8475,2473,L12
8476,2474,F13
8477,2474,D72
8478,2475,F13
8479,2475,D82
8480,2476,E60
8481,2476,F41
8482,2477,G12
8483,2478,E32
8484,2479,E32
8485,2480,E31
8486,2480,F33
8487,2480,E42
8488,2481,E32
8489,2482,L80
8490,2482,F14
8491,2483,J31
8492,2484,I32
8493,2484,D31
8494,2485,J62
8495,2486,C51
8496,2486,E32
8497,2486,C13
8498,2486,C12
8499,2486,C52
8500,2487,E20
8501,2487,E24
8502,2487,C73
8503,2488,E52
8504,2489,E32
8505,2490,D82
8506,2490,D91
8507,2490,C2
8508,2490,E21
8509,2490,D12
8510,2491,F31
8511,2491,F33
8512,2492,E62
8513,2492,E52
8514,2492,F41
8515,2493,D82
8516,2493,K42
8517,2493,L51
8518,2494,D82
8519,2494,D83
8520,2495,D44
8521,2495,L41
8522,2495,D82
8523,2496,D23
8524,2496,C70
8525,2497,C70
8526,2497,D74
8527,2497,D30
8528,2497,D23
8529,2498,L81
8530,2498,L13
8531,2498,D43
8532,2499,G22
8533,2499,D40
8534,2499,C72
8535,2500,O31
8536,2501,G21
8537,2501,N22
8538,2502,H43
8539,2502,D78
8540,2502,H41
8541,2502,D61
8542,2503,F42
8543,2503,F33
8544,2504,E32
8545,2504,E3
8546,2505,E24
8547,2506,E52
8548,2507,C82
8549,2507,E21
8550,2508,O47
8551,2509,D24
8552,2510,J54
8553,2511,L13
8554,2511,L73
8555,2511,D43
8556,2511,L41
8557,2512,C91
8558,2512,D81
8559,2513,C90
8560,2513,G10
8561,2514,D72
8562,2515,E21
8563,2516,E21
8564,2516,E62
8565,2517,D83
8566,2517,D40
8567,2518,F41
8568,2518,F31
8569,2519,E30
8570,2519,B41
8571,2519,D41
8572,2520,E00
8573,2521,O31
8574,2522,D43
8575,2522,L13
8576,2522,O32
8577,2523,D80
8578,2523,L50
8579,2523,Q20
8580,2524,E21
8581,2524,E62
8582,2525,E60
8583,2525,D78
8584,2526,D74
8585,2526,D62
8586,2526,E21
8587,2527,D83
8588,2527,E00
8589,2528,E52
8590,2528,G32
8591,2528,E44
8592,2529,F61
8593,2529,E50
8594,2530,J54
8595,2530,P13
8596,2530,D23
8597,2530,C78
8598,2531,L12
8599,2532,L12
8600,2532,D42
8601,2532,C72
8602,2532,F13
8603,2532,D44
8604,2533,R41
8605,2535,J50
8606,2536,J31
8607,2536,J44
8608,2537,E62
8609,2537,E13
8610,2538,F41
8611,2538,E32
8612,2538,C32
8613,2539,L92
8614,2539,E22
8615,2539,E32
8616,2540,E22
8617,2540,N62
8618,2541,E30
8619,2542,F41
8620,2543,F34
8621,2544,F30
8622,2544,F31
8623,2544,F32
8624,2544,F41
8625,2544,F42
8626,2544,F43
8627,2544,G15
8628,2545,E30
8629,2545,L60
8630,2545,F14
8631,2545,L16
8632,2545,D40
8633,2546,G12
8634,2547,D21
8635,2547,L13
8636,2548,D23
8637,2548,J41
8638,2548,N75
8639,2549,G34
8640,2549,L13
8641,2549,L93
8642,2550,D12
8643,2550,C31
8644,2550,C52
8645,2551,G14
8646,2551,Z10
8647,2552,G10
8648,2552,G14
8649,2553,G12
8650,2553,G14
8651,2554,J30
8652,2554,G32
8653,2555,D52
8654,2555,D50
8655,2556,D82
8656,2556,K12
8657,2556,G20
8658,2557,D72
8659,2557,O40
8660,2557,D74
8661,2558,E22
8662,2558,F21
8663,2558,P00
8664,2558,E61
8665,2559,F12
8666,2559,F43
8667,2560,D63
8668,2560,D82
8669,2560,J71
8670,2561,J31
8671,2561,J63
8672,2561,J41
8673,2562,C72
8674,2562,C91
8675,2563,C70
8676,2563,D63
8677,2563,A12
8678,2563,A13
8679,2564,C72
8680,2565,C92
8681,2565,H41
8682,2566,J65
8683,2567,N10
8684,2567,E32
8685,2568,N11
8686,2568,J50
8687,2568,J41
8688,2568,N31
8689,2568,E24
8690,2569,D20
8691,2569,J30
8692,2570,J31
8693,2570,J63
8694,2571,O17
8695,2571,G20
8696,2571,O16
8697,2572,D23
8698,2572,E31
8699,2572,D82
8700,2572,J41
8701,2573,D44
8702,2573,D40
8703,2574,O33
8704,2574,N52
8705,2574,P16
8706,2574,N42
8707,2575,H77
8708,2575,H20
8709,2576,E20
8710,2576,J31
8711,2576,D58
8712,2577,E10
8713,2577,O10
8714,2578,E24
8715,2578,E32
8716,2579,H63
8717,2579,H87
8718,2579,F34
8719,2579,H60
8720,2579,F36
8721,2580,D91
8722,2580,O16
8723,2581,O47
8724,2581,P27
8725,2581,Q11
8726,2582,O12
8727,2583,F10
8728,2583,F13
8729,2584,F13
8730,2584,L13
8731,2585,J52
8732,2585,C78
8733,2585,D82
8734,2586,E24
8735,2587,E31
8736,2587,N11
8737,2588,E32
8738,2588,N12
8739,2589,E5
8740,2589,E31
8741,2589,E63
8742,2590,J41
8743,2591,E52
8744,2591,E30
8745,2591,D83
8746,2592,E62
8747,2592,E65
8748,2593,I30
8749,2593,J13
8750,2594,J31
8751,2595,J71
8752,2595,J10
8753,2596,D10
8754,2596,H53
8755,2596,I38
8756,2596,D30
8757,2597,C43
8758,2597,L65
8759,2598,D12
8760,2598,H20
8761,2599,J00
8762,2599,M10
8763,2600,D62
8764,2600,D71
8765,2601,E61
8766,2601,D74
8767,2602,F21
8768,2602,G15
8769,2602,O41
8770,2602,O16
8771,2603,L21
8772,2603,L14
8773,2603,O31
8774,2604,J00
8775,2604,L00
8776,2604,E00
8777,2605,E22
8778,2606,L13
8779,2606,L16
8780,2606,D83
8781,2606,E31
8782,2607,E32
8783,2607,N10
8784,2608,O42
8785,2609,D24
8786,2609,C43
8787,2610,F40
8788,2610,F32
8789,2611,D83
8790,2611,D82
8791,2611,E40
8792,2612,E24
8793,2612,J60
8794,2613,P20
8795,2613,D82
8796,2613,E10
8797,2614,F14
8798,2614,C43
8799,2615,D51
8800,2615,D63
8801,2615,D60
8802,2616,L13
8803,2616,D23
8804,2616,O31
8805,2617,D45
8806,2617,D43
8807,2617,C72
8808,2617,L42
8809,2617,L14
8810,2618,J22
8811,2618,H26
8812,2619,C91
8813,2619,D10
8814,2620,H20
8815,2620,H71
8816,2620,D72
8817,2621,I18
8818,2621,H42
8819,2621,G22
8820,2622,C70
8821,2622,D63
8822,2622,D10
8823,2623,L13
8824,2623,D71
8825,2624,E10
8826,2624,O40
8827,2625,O11
8828,2625,N10
8829,2626,E42
8830,2627,E52
8831,2627,E58
8832,2628,E30
8833,2628,F40
8834,2629,D12
8835,2629,E21
8836,2630,F31
8837,2631,E43
8838,2631,E52
8839,2632,C72
8840,2632,D81
8841,2632,C93
8842,2633,Q10
8843,2633,Q25
8844,2634,J30
8845,2634,J23
8846,2635,H31
8847,2636,N22
8848,2636,G21
8849,2636,G24
8850,2637,F13
8851,2637,D72
8852,2638,F02
8853,2638,A13
8854,2638,K11
8855,2638,F10
8856,2639,D42
8857,2639,L12
8858,2639,L13
8859,2639,L11
8860,2639,D43
8861,2640,D81
8862,2640,E22
8863,2640,R11
8864,2641,D12
8865,2641,C43
8866,2641,E21
8867,2642,G20
8868,2642,D60
8869,2643,D60
8870,2643,G12
8871,2644,I21
8872,2645,M31
8873,2645,D23
8874,2645,L22
8875,2646,C78
8876,2646,J44
8877,2646,N30
8878,2646,D40
8879,2647,D12
8880,2647,I10
8881,2647,D11
8882,2648,D11
8883,2649,C60
8884,2649,C72
8885,2650,E43
8886,2650,D91
8887,2651,D89
8888,2651,D00
8889,2652,L15
8890,2652,D83
8891,2653,D82
8892,2653,D72
8893,2653,H41
8894,2654,M14
8895,2654,D82
8896,2654,A13
8897,2655,E32
8898,2655,D80
8899,2656,L10
8900,2656,K12
8901,2656,L40
8902,2657,D44
8903,2657,L10
8904,2658,O40
8905,2658,D30
8906,2658,H30
8907,2658,E62
8908,2659,H51
8909,2659,J32
8910,2659,I18
8911,2660,J70
8912,2660,J16
8913,2660,J15
8914,2661,H51
8915,2661,C90
8916,2661,J28
8917,2662,H43
8918,2662,I38
8919,2663,J24
8920,2663,J62
8921,2664,J53
8922,2664,J24
8923,2664,J33
8924,2665,L81
8925,2665,G32
8926,2665,D43
8927,2665,G14
8928,2665,G34
8929,2665,L13
8930,2666,K42
8931,2666,K21
8932,2666,K00
8933,2667,D50
8934,2667,F30
8935,2667,F00
8936,2668,E32
8937,2668,C52
8938,2669,E32
8939,2669,E23
8940,2670,G35
8941,2670,H32
8942,2671,I22
8943,2671,H20
8944,2672,G23
8945,2672,D23
8946,2673,J2
8947,2673,J16
8948,2673,J44
8949,2675,J16
8950,2675,J13
8951,2675,O11
8952,2675,O40
8953,2676,L71
8954,2676,C73
8955,2676,D83
8956,2677,D72
8957,2678,D78
8958,2678,D72
8959,2679,C92
8960,2679,D44
8961,2680,L19
8962,2680,D49
8963,2680,C92
8964,2681,K12
8965,2681,D8
8966,2681,L22
8967,2681,C7
8968,2682,D23
8969,2682,C78
8970,2682,L22
8971,2682,J54
8972,2683,H31
8973,2683,I30
8974,2683,C32
8975,2683,D12
8976,2683,C43
8977,2683,D11
8978,2683,E31
8979,2684,F12
8980,2684,F13
8981,2685,L10
8982,2686,O40
8983,2686,J24
8984,2686,D31
8985,2686,I22
8986,2687,D78
8987,2687,F15
8988,2687,F13
8989,2688,F31
8990,2688,F41
8991,2688,G15
8992,2689,H41
8993,2689,F10
8994,2689,Q28
8995,2690,I38
8996,2690,F13
8997,2690,O13
8998,2691,F13
8999,2691,F10
9000,2692,L10
9001,2692,D40
9002,2693,H21
9003,2693,H23
9004,2693,D31
9005,2694,D62
9006,2694,D51
9007,2694,D60
9008,2695,D74
9009,2695,H56
9010,2695,D72
9011,2696,D23
9012,2696,H20
9013,2696,G38
9014,2697,E61
9015,2697,E62
9016,2697,H43
9017,2697,D72
9018,2698,O32
9019,2699,H41
9020,2699,C92
9021,2700,I25
9022,2700,L51
9023,2700,D44
9024,2701,G21
9025,2701,G14
9026,2701,J71
9027,2702,R10
9028,2703,E37
9029,2703,E32
9030,2704,C32
9031,2704,E52
9032,2704,E51
9033,2704,E32
9034,2705,E32
9035,2705,J40
9036,2706,G10
9037,2706,G11
9038,2706,G12
9039,2706,G1
9040,2707,G11
9041,2707,D81
9042,2708,D20
9043,2708,C60
9044,2708,D10
9045,2709,D44
9046,2709,G34
9047,2710,J30
9048,2710,D23
9049,2710,L20
9050,2710,C70
9051,2710,G31
9052,2711,L10
9053,2711,L40
9054,2711,L20
9055,2712,D43
9056,2712,L13
9057,2712,F13
9058,2713,F34
9059,2714,H25
9060,2714,F21
9061,2714,D82
9062,2715,H25
9063,2715,F23
9064,2715,H87
9065,2715,H73
9066,2716,O47
9067,2716,H72
9068,2716,H54
9069,2717,F41
9070,2717,F40
9071,2718,E43
9072,2718,E58
9073,2718,E52
9074,2719,E58
9075,2719,E52
9076,2720,E32
9077,2720,E22
9078,2720,C52
9079,2721,E52
9080,2721,E31
9081,2721,E10
9082,2722,D92
9083,2722,G32
9084,2722,G35
9085,2723,O47
9086,2723,O41
9087,2724,E50
9088,2725,E32
9089,2725,D43
9090,2725,G31
9091,2726,G13
9092,2726,F33
9093,2726,F31
9094,2727,H41
9095,2727,Q2
9096,2727,Q4
9097,2727,Q20
9098,2728,Q20
9099,2728,C72
9100,2728,D62
9101,2729,Q28
9102,2729,H00
9103,2729,Q25
9104,2729,L51
9105,2729,R1
9106,2730,L14
9107,2730,D62
9108,2730,D44
9109,2731,D51
9110,2731,L14
9111,2731,O17
9112,2731,D23
9113,2732,O11
9114,2732,F23
9115,2733,D19
9116,2734,D9
9117,2734,E21
9118,2734,D12
9119,2735,O41
