index,AuthorID,AuthorName,Sex,NativeLanguage,PhDYear,Note
1824,2055,Guillermo Moloche,Male,,,
1825,2056,Guillermo Noguera,Male,,,
1826,2057,Guillermo Ordoñez,Male,Non-English,2008.0,
1827,2058,Guillermo Zamarripa,Male,Non-English,,
1828,2059,Gunnar Du Rietz,Male,,,
1829,2060,Gunter J. Hitsch,Male,,,
1830,2061,Guo Li,Male,,,
1831,2062,Guofu Tan,Male,Non-English,1990.0,
1832,2063,Gur Huberman,Male,English,,
1833,2064,Gur Ofer,Male,Non-English,,
1834,2065,Gurdip S. Bakshi,Male,Unknown,,
1835,2066,Gustavo J. Bobonis,Male,Non-English,,
1836,2067,Gustavo Manso,Male,Non-English,2006.0,
1837,2068,Gustavo Soares,Male,,,
1838,2069,Gustavo Ventura,Male,Non-English,,
1839,2070,Guy Debelle,Male,,,
1840,2071,Guy Lacroix,Male,English,,
1841,2073,Guy Michaels,Male,,2006.0,
1842,2074,Gábor Kertesi,Male,,,
1843,2075,Gábor Kézdi,Male,,,
1844,2076,Gérard P. Cachon,Male,,,
1845,2077,Gérard Roland,Male,Non-English,,
1846,2078,Günter Coenen,Male,,,
1847,2079,"H. E. (Ted) Frech, III",Male,English,,
1848,2080,H. Eugene Stanley,Male,English,,
1849,2081,H. Jerome Keisler,Male,English,,
1850,2082,H. Lorne Carmichael,Male,English,,
1851,2083,H. M. Shefrin,Male,,,
1852,2084,H. Nejat Seyhun,Male,English,,
1853,2085,H. Peyton Young,Male,English,,
1854,2086,H. Robert Heller,Male,,,
1855,2087,H. Spencer Banzhaf,Male,English,,
1856,2088,Henryk Wozniakowski,Male,,,
1857,2090,Hae-shin Hwang,Male,Non-English,,
1858,2091,Haig R. Nalbantian,Male,,,
1859,2092,Haim Barkai,Male,Non-English,,
1860,2093,Haim Levy,Male,Non-English,,
1861,2094,Hajime Miyazaki,Male,English,,
1862,2095,Hal R. Varian,Male,English,,
1863,2096,Halbert White,Male,English,,
1864,2097,Haluk Ergin,Male,Non-English,,
1865,2098,Hamid Sabourian,Male,English,,
1866,2099,Hamish Low,Male,English,,
1867,2100,Han Hong,Male,Non-English,1998.0,
1868,2101,Hanan G. Jacoby,Male,English,,
1869,2103,Hanming Fang,Male,Non-English,2000.0,
1870,2104,Hannes Mueller,Male,Non-English,,
1871,2105,Hanno Lustig,Male,Non-English,2002.0,
1872,2106,Hans Degryse,Male,Non-English,,
1873,2107,Hans Haller,Male,Non-English,,
1874,2108,Hans-Joachim Voth,Male,Non-English,1996.0,
1875,2109,Hans-Martin von Gaudecker,Male,Non-English,,
1876,2110,Hans-Werner Sinn,Male,Non-English,1978.0,
1877,2111,Hao Li,Male,Non-English,,
1878,2112,Harald Künemund,Male,Non-English,,
1879,2113,Harald Lang,Male,,,
1880,2114,Harald Uhlig,Male,Non-English,1990.0,
1881,2115,Harlow N. Higinbotham,Male,,,
1882,2117,Harold L. Cole,Male,English,1986.0,
1883,2118,Haroon Mumtaz,Male,Unknown,,
1884,2119,Harris Schlesinger,Male,English,,
1885,2120,Harrison Hong,Male,English,,
1886,2121,Harry Flam,Male,Non-English,,
1887,2122,Harry G. Johnson,Male,English,,
1888,2123,Harry J. Holzer,Male,English,,
1889,2124,Harry Mamaysky,Male,English,,
1890,2125,Harry P. Bowen,Male,English,,
1891,2126,Hartley Furtan,Male,,,
1892,2127,Harvey E. Lapan,Male,English,,
1893,2128,Harvey S. Rosen,Male,English,,
1894,2129,Hassan Y. Aly,Male,,,
1895,2130,Hayne E. Leland,Male,English,,
1896,2132,Heather Royer,Female,,2004.0,
1897,2133,Hector Chade,Male,,1997.0,
1898,2134,Hedi D. Kallal,Male,,,
1899,2135,Hehui Jin,Male,Non-English,,
1900,2136,Hei Sing (Ron) Chan,Male,,,
1901,2137,Heidi Allen,Female,,,
1902,2138,Heidi L. Williams,Female,English,2010.0,
1903,2140,Heinrich W. Ursprung,Male,,,
1904,2141,Heinz Holländer,Male,Non-English,,
1905,2142,Helga Fehr-Duda,Female,Non-English,,
1906,2143,Hellmuth Milde,Male,,,
1907,2144,Helmut Bester,Male,Non-English,,
1908,2145,Helmut Lütkepohl,Male,Non-English,,
1909,2146,Heléne Lundqvist,Male,Non-English,,
1910,2147,Henning Bohn,Male,Non-English,,
1911,2148,Henri R. Lorie,Male,Non-English,,
1912,2150,Henrik Cronqvist,Male,Non-English,,
1913,2151,Henrik Horn,Male,Non-English,,
1914,2153,Henrik Jacobsen Kleven,Male,Non-English,,
1915,2154,Henrik Jensen,Male,Non-English,,
1916,2155,Henrik Orzen,Male,Non-English,,
1917,2156,Henry Brady,Male,,,
1918,2157,Henry E. Siu,Male,English,,
1919,2158,Henry G. Grabowski,Male,English,,
1920,2159,Henry G. Overman,Male,,,
1921,2160,Henry Hyatt,Male,,2017.0,
1922,2161,Henry McMillan,Male,English,,
1923,2162,Henry S. Farber,Male,English,1977.0,
1924,2163,"Henry W. Chappell, Jr.",Male,English,,
1925,2164,Henryk Kierzkowski,Male,,,
1926,2165,Herakles Polemarchakis,Male,English,1977.0,
1927,2166,Herbert Gintis,Male,,,
1928,2167,Herbert Glejser,Male,Non-English,,
1929,2168,Herman B. Leonard,Male,English,,
1930,2169,Herman C. Quirmbach,Male,English,,
1931,2170,Herminio Blanco,Male,,,
1932,2171,Hernán A. Makse,Male,Non-English,,
1933,2172,Hernán D. Rozenfeld,Male,Unknown,,
1934,2173,Hernán Ruffo,Male,,,
1935,2175,Herschel I. Grossman,Male,English,,
1936,2176,Hervé Moulin,Male,Non-English,,
1937,2178,Heski Bar-Isaac,Male,English,2004.0,
1938,2179,Hessel Oosterbeek,Male,Non-English,1992.0,
1939,2180,Hian Teck Hoon,Male,,,
1940,2181,Hide-Fumi Yokoo,Male,,,
1941,2182,Hidehiko Ichimura,Male,Non-English,1988.0,
1942,2183,Hideo Owan,Male,,,
1943,2184,Hikaru Ogawa,Male,,,
1944,2186,Hilary Sigman,Female,,,
1945,2187,Hillard Kaplan,Male,,,
1946,2188,Hiroaki Hayakawa,Male,English,,
1947,2189,Hiroaki Kaido,Male,,2010.0,
1948,2190,Hiroshi Atsumi,Male,Non-English,,
1949,2191,Hiroyuki Chuma,Male,Non-English,,
1950,2192,Hiroyuki Kasahara,Male,Non-English,2002.0,
1951,2193,Hitoshi Matsushima,Male,Non-English,,
1952,2194,Hitoshi Shigeoka,Male,Non-English,2012.0,
1953,2195,Holger C. Wolf,Male,English,,
1954,2196,Holger Herz,Male,Non-English,2011.0,
1955,2197,Holger M. Müller,Male,Non-English,,
1956,2198,Holger Sieg,Male,Non-English,1996.0,
1957,2199,Homa Zarghamee,Female,English,2007.0,
1958,2200,Homi Kharas,Male,English,,
1959,2201,Hongbin Cai,Male,Non-English,,
1960,2202,Hongbin Li,Male,,2001.0,
1961,2203,Hongfei Sun,Male,,,
1962,2204,Horag Choi,Male,,,
1963,2205,Howard F. Chang,Male,,,
1964,2206,Howard J. Shatz,Male,,,
1965,2207,Howard P. Marvel,Male,English,,
1966,2208,Howard P. Tuckman,Male,Non-English,,
1967,2209,Howard Rachlin,Male,,,
1968,2210,Howard Reed,Male,,,
1969,2211,Howard Rosenthal,Male,English,,
1970,2212,Hoyt Bleakley,Male,English,2002.0,
1971,2213,Hsing-Yang Lee,Male,,,
1972,2214,Hua He,Male,,,
1973,2215,Huberto M. Ennis,Male,Non-English,,
1974,2216,Hugh Hoikwang Kim,Male,Non-English,,
1975,2217,Hugh Rockoff,Male,English,,
1976,2218,Hugo A. Hopenhayn,Male,Non-English,1988.0,
1977,2219,Hugo F Sonnenschein,Male,English,,
1978,2222,Hui-Wen Koo,Female,Non-English,,
1979,2223,Huixin Bi,Female,,2010.0,
1980,2224,Humberto Llavador,Male,Non-English,,
1981,2225,Hung-Po Chao,Male,,,
1982,2226,Hunt Allcott,Male,English,2009.0,
1983,2227,Huntley Schaller,Male,,,
1984,2228,Huseyin Yildirim,Male,Non-English,2000.0,
1985,2229,Huw Lloyd-Ellis,Male,English,,
1986,2230,Hyeok Jeong,Male,Non-English,,
1987,2231,Hyun Song Shin,Male,English,,
1988,2232,Hyun-Han Shin,Male,Non-English,,
1989,2234,Hyungsik Roger Moon,Male,Non-English,1998.0,
1990,2235,Hyungtaik Ahn,Male,,,
1991,2236,Hélène Rey,Female,Non-English,,
1992,2237,Hülya Eraslan,Female,Non-English,2001.0,
1993,2239,I. J. Alexander Dyck,Male,English,,
1994,2240,Ian J. Irvine,Male,English,,
1995,2241,I. P. L. Png,Male,English,,
1996,2242,I. Sebastian Buhai,Male,Non-English,,
1997,2243,I. Serdar Dinç,Male,,,
1998,2245,Iain Cockburn,Male,,,
1999,2246,Ian A. Crawford,Male,English,,
2000,2247,Ian Ayres,Male,English,1988.0,
2001,2248,Ian Bateman,Male,,,
2002,2250,Ian E. Novos,Male,,,
2003,2252,Ian Krajbich,Male,,2011.0,
2004,2253,Ian L. Gale,Male,English,,
2005,2254,Ian M. McDonald,Male,,,
2006,2255,Ian Martin,Male,English,2008.0,
2007,2256,Ian Preston,Male,English,,
2008,2257,Ian W. H. Parry,Male,,,
2009,2258,Ichiro Obara,Male,Non-English,,
2010,2259,Idione Meneghel,Female,Non-English,2013.0,
2011,2260,Igal Hendel,Male,Non-English,1994.0,
2012,2261,Ignacio Esponda,Male,Non-English,2006.0,
2013,2263,Ignacio N. Lobato,Male,Non-English,,
2014,2264,Ignacio Palacios-Huerta,Male,Non-English,,
2015,2265,Ignatius J. Horstmann,Male,,,
2016,2266,Ignazio Angeloni,Male,Non-English,,
2017,2267,Igor Kopylov,Male,Non-English,2003.0,
2018,2268,Igor Livshits,Male,Non-English,,
2019,2269,Igor Popov,Male,,2016.0,
2020,2270,Ijaz Nabi,Male,Non-English,,
2021,2271,Ilan Eshel,Male,,,
2022,2272,Ilan Goldfajn,Male,Non-English,,
2023,2273,Ilan Guttman,Male,Non-English,,
2024,2274,Ilan Kremer,Male,Non-English,,
2025,2275,Ilia Dichev,Male,Non-English,,
2026,2276,Ilian Mihov,Male,English,,
2027,2277,Ilya Molchanov,Male,Non-English,,
2028,2278,Ilya Segal,Male,Non-English,,
2029,2279,Ilyana Kuziemko,Female,English,2007.0,
2030,2280,Imran Rasul,Male,English,2003.0,
2031,2281,In Sun Bernard Geoum,Male,,,
2032,2282,In-Koo Cho,Male,Non-English,1986.0,
2033,2283,In-Uck Park,Male,Non-English,,
2034,2284,Ing-Haw Cheng,Male,English,,
2035,2285,Ingela Alger,Female,Non-English,,
2036,2286,Ingemar Hansson,Male,Non-English,,
2037,2287,Ingrid Van Keilegom,Female,,,
2038,2288,Ingvild Almås,Female,Non-English,,
2039,2289,Ioannis N. Kessides,Male,,,
2040,2290,Iourii Manovskii,Male,Non-English,,
2041,2291,Ira Shoulson,Male,,,
2042,2292,Irene Brambilla,Female,,,
2043,2293,Iris Bohnet,Female,,,
2044,2294,"Irwin L. Collier, Jr.",Male,English,,
2045,2295,Isa Hafalir,Male,,2007.0,
2046,2296,Isaac Ehrlich,Male,Non-English,,
2047,2297,Isaac Kalonda-Kanyama,Male,,,
2048,2298,Isaac M. Mbiti,Male,,2007.0,
2049,2300,Isaac Osei-Akoto,Male,,,
2050,2301,Isabel Correia,Female,Non-English,,
2051,2302,Isabel Ruiz,Female,,,
2052,2303,Isabelle Brocas,Female,Non-English,1997.0,
2053,2304,Isabelle Mejean,Female,,,
2054,2305,Isabelle Perrigne,Female,Non-English,1991.0,
2055,2306,Isaiah Andrews,Male,,2014.0,
2056,2307,Israel Finkelshtain,Male,Non-English,,
2057,2308,Israel German,Male,Non-English,,
2058,2309,Israel Zang,Male,,,
2059,2310,Itai Ashlagi,Male,Non-English,2008.0,
2060,2311,Itamar Simonson,Male,,,
2061,2312,Itzhak Ben-David,Male,,,
2062,2313,Itzhak Gilboa,Male,Non-English,,
2063,2314,Iuliana Pascu,Female,,,
2064,2315,Ivan A. Canay,Male,Non-English,,
2065,2316,Ivan Vidangos,Male,,,
2066,2317,Iván Werning,Male,Non-English,2002.0,
2067,2318,Ivana Komunjer,Female,Non-English,2002.0,
2068,2319,Ivar Ekeland,Male,Non-English,,
2069,2320,Ivo Welch,Male,English,,
2070,2321,Iván Fernández-Val,Male,Non-English,2005.0,
2071,2323,Iwan Barankay,Male,Non-English,,
2072,2324,Iñaki Aguirre,Male,,,
2073,2325,J. A. Sinden,Male,,,
2074,2326,J. Allan Hynes,Male,English,,
2075,2327,J. Bradford De Long,Male,English,,
2076,2328,J. Bradford Jensen,Male,,,
2077,2330,James C. Hsiao,Male,Non-English,,
2078,2331,J. Carter Murphy,Male,English,,
2079,2332,"J. Carl Poindexter, Jr.",Male,Unknown,,
2080,2333,J. David Brown,Male,English,,
2081,2334,J. Douglas Zona,Male,,,
2082,2335,J. Ernest Tanner,Male,Unknown,,
2083,2336,J. F. Traub,Male,,,
2084,2337,J. Farmer,Male,,,
2085,2338,J. Gregory Ballentine,Male,English,,
2086,2339,J. Harold Mulherin,Male,English,,
2087,2340,J. Hualde,Male,,,
2088,2341,J. Hugonnier,Male,Non-English,,
2089,2342,J. Huston McCulloch,Male,English,,
2090,2344,J. J. Pincus,Male,English,,
2091,2345,J. Joseph Beaulieu,Male,,,
2092,2346,J. Keith Murnighan,Male,,,
2093,2347,J. Luis Guasch,Male,,,
2094,2348,J. Michael Finger,Male,English,,
2095,2349,J. Mark Ramseyer,Male,,,
2096,2350,J. Michelle Brock,Female,English,,
2097,2352,J. Peter Mattila,Male,English,,
2098,2353,J. Peter Neary,Male,English,,
2099,2354,J. Phillip Cooper,Male,English,,
2100,2356,J. R. Gould,Male,English,,
2101,2357,J. R. Kearl,Male,English,,
2102,2359,John Rust,Male,English,1983.0,
2103,2360,J. Stephen Ferris,Male,English,,
2104,2361,J. Vernon Henderson,Male,English,,
2105,2362,J. Walter Elliott,Male,Unknown,,
2106,2363,Jaap H. Abbring,Male,Non-English,1997.0,
2107,2364,Jack A. Nickerson,Male,,,
2108,2365,Jack Hirshleifer,Male,English,,
2109,2366,Jack L. Carr,Male,,,
2110,2367,Jack L. Knetsch,Male,English,,
2111,2368,Jack Leahey,Male,English,,
2112,2369,Jack M. Mintz,Male,English,,
2113,2370,Jack Meyer,Male,English,,
2114,2371,Jack Ochs,Male,English,,
2115,2373,Jack R. Porter,Male,English,1996.0,
2116,2374,Jack Wright,Male,,,
2117,2375,Jacob A. Frenkel,Male,Non-English,,
2118,2376,Jacob Glazer,Male,Non-English,,
2119,2378,Jacob Grossman,Male,English,,
2120,2379,Jacob K. Goeree,Male,Non-English,,
2121,2380,Jacob L. Vigdor,Male,,,
2122,2381,Jacob Mincer,Male,English,,
2123,2382,Jacob N. Shapiro,Male,English,2007.0,
2124,2383,Jacob S. Sagi,Male,,,
2125,2384,Jacque Eccles,Female,,,
2126,2386,Jacques Crémer,Male,Non-English,,
2127,2388,Jacques Robert,Male,,,
2128,2389,Jacques Rolfo,Male,Non-English,,
2129,2391,Jacques-François Thisse,Male,Non-English,,
2130,2392,Jae Song,Male,Non-English,,
2131,2393,Jae Won Lee,Male,,,
2132,2394,JaeBin Ahn,Male,,,
2133,2395,Jaewoo Ryoo,Male,,,
2134,2396,Jagadeesh Gokhale,Male,,,
2135,2400,Jaime F. Zender,Male,English,,
2136,2402,Jakob R. Munch,Male,,,
2137,2403,Jakob Svensson,Male,Non-English,,
2138,2404,Jakub Kastl,Male,,2006.0,
2139,2405,Jakub Steiner,Male,Non-English,2006.0,
2140,2406,Jakub W. Jurek,Male,,,
2141,2407,James A. Brander,Male,,,
2142,2408,James A. Chalfant,Male,English,,
2143,2409,James A. DePater,Male,,,
2144,2410,James A. Freeman,Male,,,
2145,2411,James A. Kahn,Male,English,,
2146,2412,James A. Levinsohn,Male,English,1988.0,
2147,2413,James A. Ohlson,Male,Non-English,,
2148,2414,James A. Robinson,Male,English,,
2149,2416,"James A. Schmitz, Jr.",Male,English,,
2150,2419,James Andreoni,Male,English,1986.0,
2151,2420,James B. Bushnell,Male,English,,
2152,2421,James B. Davies,Male,English,,
2153,2422,James B. Kau,Male,,,
2154,2423,James B. Kliebenstein,Male,,,
2155,2424,James B. Rebitzer,Male,English,,
2156,2425,James Banks,Male,English,,
2157,2426,James Bergin,Male,English,,
2158,2427,James Berkovec,Male,English,,
2159,2428,James Berry,Male,,2009.0,
2160,2429,James Bullard,Male,,,
2161,2431,James C. Cox,Male,English,,
2162,2432,James C. Murdoch,Male,English,,
2163,2433,James Cloyne,Male,English,2011.0,
2164,2434,James Conklin,Male,English,,
2165,2435,James D. Adams,Male,English,,
2166,2436,"James D. Dana, Jr.",Male,English,,
2167,2437,James D. Fearon,Male,English,,
2168,2438,James D. Hamilton,Male,English,,
2169,2439,James D. Hess,Male,English,,
2170,2440,James D. Long,Male,English,,
2171,2441,James D. Montgomery,Male,English,,
2172,2442,James Dearden,Male,,,
2173,2443,James Dow,Male,,,
2174,2444,James E. Anderson,Male,English,,
2175,2445,James E. Pearce,Male,English,,
2176,2446,James E. Pesando,Male,English,,
2177,2447,James E. Rauch,Male,English,,
2178,2448,James E. West,Male,English,,
2179,2449,James Fenske,Male,,,
2180,2450,James Feyrer,Male,English,,
2181,2451,James H. Fowler,Male,,,
2182,2452,James H. Stock,Male,English,,
2183,2453,James Harrigan,Male,English,1991.0,
2184,2455,James J. Anton,Male,,,
2185,2456,James J. Choi,Male,English,,
2186,2457,James J. Heckman,Male,English,,
2187,2459,James Konow,Male,English,,
2188,2460,James L. McCabe,Male,English,,
2189,2461,James L. Medoff,Male,English,,
2190,2462,James L. Paddock,Male,,,
2191,2463,James L. Powell,Male,English,,
2192,2464,James L. Smith,Male,English,,
2193,2466,James M. Buchanan,Male,,,
2194,2467,James M. Gerard,Male,,,
2195,2468,James M. Griffin,Male,English,,
2196,2469,James M. Holmes,Male,English,,
2197,2470,James M. Malcomson,Male,English,,
2198,2471,James M. Nason,Male,English,,
2199,2472,James M. Poterba,Male,English,1983.0,
2200,2473,James M. Robins,Male,,,
2201,2474,James M. Sallee,Male,English,,
2202,2476,"James M. Snyder, Jr.",Male,English,,
2203,2478,James MacGee,Male,English,,
2204,2479,James McEneaney,Male,,,
2205,2481,James Murphy,Male,,1999.0,
2206,2482,James N. Brown,Male,English,,
2207,2483,James N. Dertouzos,Male,,,
2208,2484,James P. Smith,Male,English,,
2209,2485,James P. Ziliak,Male,English,,
2210,2486,James Peck,Male,English,,
2211,2487,James Peery Cover,Male,Unknown,,
2212,2489,James Quirk,Male,English,,
2213,2490,James R. Baumgardner,Male,English,,
2214,2491,James R. Frew,Male,English,,
2215,2494,"James R. Hines, Jr.",Male,English,,
2216,2495,James R. Lothian,Male,English,,
2217,2496,James R. Markusen,Male,English,,
2218,2497,James R. Marsden,Male,English,,
2219,2498,James R. Melvin,Male,Unknown,,
2220,2499,James R. Spletzer,Male,,,
2221,2500,James R. Thompson,Male,English,,
2222,2501,James R. Tybout,Male,English,,
2223,2502,James R. Walker,Male,,,
2224,2506,James Roumasset,Male,English,,
2225,2507,James S. Schallheim,Male,,,
2226,2510,James Vickery,Male,,,
2227,2511,James W. Albrecht,Male,English,,
2228,2512,James W. Friedman,Male,English,,
2229,2513,James W. Roberts,Male,,,
2230,2514,James X. Sullivan,Male,,2002.0,
2231,2516,Jamin D. Speer,Male,,,
2232,2517,Jan Brueckner,Male,English,,
2233,2518,Jan C. van Ours,Male,Non-English,,
2234,2519,Jan De Loecker,Male,Non-English,2006.0,
2235,2520,Jan Eeckhout,Male,Non-English,1998.0,
2236,2521,Jan Engelmann,Male,English,,
2237,2522,Jan Paul Acton,Male,English,,
2238,2523,Jan Potters,Male,Non-English,,
2239,2524,Jan Stoop,Male,,,
2240,2525,Jan Svejnar,Male,English,1979.0,
2241,2526,Jan Walliser,Male,,,
2242,2527,Jan in't Veld,Male,,,
2243,2528,Jane Cooley Fruehwirth,Male,,,
2244,2529,Jane G. Gravelle,Female,,,
2245,2530,Janet Currie,Female,English,1988.0,
2246,2531,Janet G. Stotsky,Female,English,,
2247,2532,Janet L. Johnson,Female,English,,
2248,2533,Janet L. Yellen,Female,English,,
2249,2534,Janice C. Eberly,Female,English,,
2250,2535,Janusz A. Ordover,Male,,,
2251,2536,Jared C. Carbone,Male,,,
2252,2537,Jaromir B. Nosal,Male,Non-English,,
2253,2538,Jasmina Arifovic,Female,Non-English,,
2254,2539,Jason Abaluck,Male,,2011.0,
2255,2540,Jason Abrevaya,Male,English,1996.0,
2256,2541,Jason Allen,Male,,,
2257,2542,Jason Bell,Male,,,
2258,2543,Jason Brown,Male,,,
2259,2544,Jason Cummins,Male,English,,
2260,2545,Jason D. Hartline,Male,English,,
2261,2546,Jason E. Taylor,Male,,,
2262,2547,Jason F. Shogren,Male,English,,
2263,2548,Jason Long,Male,,,
2264,2549,Jason M. Lindo,Male,,,
2265,2550,Jason P. Davis,Male,,,
2266,2551,Jason Scorse,Male,,,
2267,2552,Jaume Ventura,Male,Non-English,,
2268,2553,Javier Alvarez,Male,Non-English,,
2269,2554,Javier Díaz-Giménez,Male,Non-English,,
2270,2555,Javier García-Cicco,Male,Non-English,,
2271,2556,Javier Gardeazabal,Male,Non-English,,
2272,2557,Javier Hidalgo,Male,Non-English,,
2273,2558,Javier Miranda,Male,,2004.0,
2274,2559,Javier Ruiz-Castillo,Male,,,
2275,2560,Javier Suarez,Male,,,
2276,2561,Jawwad Noor,Male,English,2005.0,
2277,2562,Jay C. Shambaugh,Male,English,,
2278,2563,Jay H. Hong,Male,Non-English,,
2279,2565,Jay Pil Choi,Male,Non-English,1990.0,
2280,2566,Jay Stewart,Male,,,
2281,2567,Jean Boivin,Male,,,
2282,2568,Jean Imbs,Male,Non-English,,
2283,2569,Jean Jacod,Male,Non-English,,
2284,2570,Jean Lee,Female,,2010.0,
2285,2571,Jean Petit,Male,Non-English,,
2286,2572,Jean Tirole,Male,Non-English,1981.0,
2287,2573,Jean-Charles Rochet,Male,Non-English,,
2288,2574,Jean-François Richard,Male,Non-English,,
2289,2575,Jean-François Houde,Male,Non-English,2016.0,
2290,2576,Jean-François Laslier,Male,Non-English,,
2291,2577,Jean-François Mertens,Male,Non-English,,
2292,2579,Jean-Laurent Rosenthal,Male,English,,
2293,2580,Jean-Marc Bourgeon,Male,Non-English,,
2294,2582,Jean-Marie Baland,Male,Non-English,,
2295,2583,Jean-Marie Dufour,Male,Non-English,,
2296,2584,Jean-Michel Chevet,Male,,,
2297,2585,Jean-Michel Zakoïan,Male,Non-English,,
2298,2586,Jean-Paul Carvalho,Male,English,,
2299,2587,Jean-Paul Chavas,Male,Non-English,,
2300,2588,Jean-Paul L'Huillier,Male,Non-English,2010.0,
2301,2589,Jean-Pierre Benoît,Male,English,,
2302,2590,Jean-Pierre Danthine,Male,Non-English,,
2303,2592,Jean-Pierre H. Dubé,Male,English,,
2304,2593,Jean-Robert Tyran,Male,Non-English,,
2305,2594,Jean-Yves Duclos,Male,,,
2306,2595,Jean-Yves Pitarakis,Male,Unknown,1995.0,
2307,2596,Jeanne Hagenbach,Female,Non-English,,
2308,2597,Jeanne Lafortune,Female,,2008.0,
2309,2599,Jean-Marc Robin,Male,Non-English,1988.0,
2310,2600,Jee-Hyeong Park,Male,,1996.0,
2311,2601,Jeff Borland,Male,English,,
2312,2602,Jeff E. Biddle,Male,,,
2313,2603,Jeff Frank,Male,English,,
2314,2605,Jeffrey Grogger,Male,English,,
2315,2606,Jeff Larrimore,Male,,,
2316,2607,Jeffrey A. Dubin,Male,English,,
2317,2608,Jeffrey A. Frankel,Male,English,,
2318,2609,Jeffrey A. Miron,Male,English,,
2319,2611,Jeffrey B. Lewis,Male,,,
2320,2612,Jeffrey B. Liebman,Male,English,1996.0,
2321,2613,Jeffrey B. Miller,Male,English,,
2322,2614,Jeffrey B. Nugent,Male,English,,
2323,2616,Jeffrey C. Ely,Male,English,,
2324,2617,Jeffrey C. Fuhrer,Male,English,,
2325,2620,Jeffrey Carpenter,Male,English,2000.0,
2326,2621,Jeffrey Clemens,Male,English,2011.0,
2327,2622,Jeffrey DeSimone,Male,,,
2328,2623,Jeffrey E. Prisbrey,Male,,,
2329,2627,Jeffrey G. Williamson,Male,Unknown,,
2330,2629,Jeffrey J. Hallman,Male,,,
2331,2630,Jeffrey K. MacKie-Mason,Male,,,
2332,2632,Jeffrey Kubik,Male,,,
2333,2633,Jeffrey L. Coles,Male,English,,
2334,2634,Jeffrey L. Furman,Male,English,,
2335,2636,Jeffrey Lin,Male,,,
2336,2637,Jeffrey M. Lacker,Male,English,,
2337,2638,Jeffrey M. Weinstein,Male,,,
2338,2639,Jeffrey M. Wooldridge,Male,English,,
2339,2640,Jeffrey Milyo,Male,English,,
2340,2642,Jeffrey Pontiff,Male,English,,
2341,2643,Jeffrey Prince,Male,,,
