,combined
535,"AB: We analyze optimal contract choice in agriculture when there is joint moral hazard on the part of the farmer in the supply of effort and the riskiness of the technique of cultivation. In the presence of limited liability, high-powered incentive contracts such as fixed rental contracts will induce the farmer to adopt techniques of cultivation that are too risky from the point of view of the landlord. On the other hand, low-powered incentive contracts such as fixed wage contracts will induce the farmer to supply too little effort. We show that sharecropping contracts emerge as a natural solution to balance these two conflicting considerations."
536,"DE: Microeconomic Analyses of Economic Development O12Micro Analysis of Farm Firms, Farm Households, and Farm Input Markets Q12Land Ownership and Tenure, Land Reform, Land Use, Irrigation, Agriculture and Environment Q15Asymmetric and Private Information, Mechanism Design D82"
537,"KY: Agriculture, Cultivation, Farmers, Hazard, Moral Hazard, Optimal Contracts"
538,LA: English
539,UD: 200103
540,AN: 0557189
541,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
542,TI: Spatial Price Transmission and Asymmetry in the Ghanaian Maize Market
543,"AU: Abdulai, Awudu"
544,AF: Swiss Federal Institute of Technology
545,"SO: Journal of Development Economics, 63(2), December 2000, pp. 327-49"
546,IS: 0304-3878
547,AV: http://www.sciencedirect.com/science/journal/03043878
548,DT: Journal Article
549,PY: 2000
550,"AB: This paper utilizes recently developed threshold cointegration tests that allow for asymmetric adjustment toward a long-run equilibrium relationship to examine price linkages between principal maize markets in Ghana. Unlike previous studies, the approach employed here assumes that economic agents only act to move the system back to equilibrium when the deviation from equilibrium exceeds a critical threshold, whereby the benefits of this adjustment exceed the costs. The findings indicate that major maize markets in Ghana are well integrated. Both the threshold cointegration and asymmetric error correction models reveal that wholesale maize prices in local markets (Accra and Bolgatanga) respond more swiftly to increases than to decreases in central market (Techiman) prices. Accra prices are found to react faster than Bolgatanga prices to changes in Techiman market prices."
551,"DE: Economic Development: Agriculture, Natural Resources, Energy, Environment, Other Primary Products O13Agricultural Markets and Marketing, Cooperatives, Agribusiness Q13Size and Spatial Distributions of Regional Economic Activity R12"
552,KY: Spatial
553,GD: Ghana
554,GR: Africa
555,LA: English
556,UD: 200103
557,AN: 0557190
558,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
559,TI: Gender Wage Differences in Malaysia: Parametric and Semiparametric Estimation
560,"AU: Schafgans, Marcia M. A."
561,AF: London School of Econ
562,"SO: Journal of Development Economics, 63(2), December 2000, pp. 351-78"
563,IS: 0304-3878
564,AV: http://www.sciencedirect.com/science/journal/03043878
565,DT: Journal Article
566,PY: 2000
567,"AB: This paper is an empirical study on the labor force in (Peninsular) Malaysia. Parametric and semiparametric estimated wage equations, which correct for sample selection bias, are used to assess the returns to education and extent of gender ""discrimination."" To estimate in the semiparametric case the wage equation intercept, which is needed for the Oaxaca wage decomposition, consistently we apply the newly developed Andrews-Schafgans (1998) estimator. The results suggest that ""discrimination"" favoring men in Malaysia is still quite prevalent, while for Malays (the ""sons of the soil"") the strong level of ""discrimination"" favoring Malay men is negated by the semiparametric estimation results."
568,"DE: Economics of Gender, Non-labor Discrimination J16Economic Development: Human Resources, Human Development, Income Distribution, Migration O15Wage Level and Structure, Wage Differentials J31Labor Discrimination J71"
569,"KY: Bias, Discrimination, Education, Gender, Wage"
570,GD: Malaysia
571,GR: Asia
572,LA: English
573,UD: 200103
574,AN: 0557191
575,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
576,"TI: Income Inequality, Education Expenditures, and Growth"
577,"AU: Sylwester, Kevin"
578,AF: Southern IL U
579,"SO: Journal of Development Economics, 63(2), December 2000, pp. 379-98"
580,IS: 0304-3878
581,AV: http://www.sciencedirect.com/science/journal/03043878
582,DT: Journal Article
583,PY: 2000
584,"AB: Recent studies have reported a negative association between income inequality and economic growth. If true, what accounts for this finding? What are possible transition mechanisms that might link the two? This paper explores one such mechanism. Income inequality raises expenditures for public education as a fraction of gross domestic product (GDP). Although public education expenditures are positively associated with future economic growth, the contemporaneous effect upon growth is negative. Given this cost upon current growth, these findings may help to explain the lack of a large, positive effect from the growth of human capital upon economic growth as reported in the literature."
585,"DE: Economic Development: Human Resources, Human Development, Income Distribution, Migration O15Personal Income, Wealth, and Their Distributions D31Measurement of Economic Growth, Aggregate Productivity, Cross-Country Output Convergence O47Analysis of Education I21"
586,"KY: Economic Growth, Education Expenditures, Education, GDP, Growth, Income, Inequality"
587,GD: Selected Countries
588,LA: English
589,UD: 200103
590,AN: 0557192
591,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
592,"TI: The Effects of Openness, Trade Orientation, and Human Capital on Total Factor Productivity"
593,"AU: Miller, Stephen M., Upadhyay, Mukti P."
594,"AF: U CT, Eastern IL U"
595,"SO: Journal of Development Economics, 63(2), December 2000, pp. 399-423"
596,IS: 0304-3878
597,AV: http://www.sciencedirect.com/science/journal/03043878
598,DT: Journal Article
599,PY: 2000
600,"AB: We study the effects of openness, trade orientation, and human capital on total factor productivity for a pooled sample of developed and developing countries. Total factor productivity emerges from a parsimonious specification of the aggregate production function. Potential determinants of total factor productivity include measures of openness, trade orientation, and human capital. Higher openness benefits total factor productivity. Outward-oriented countries experience higher total factor productivity, over and above the positive effect of openness. Human capital generally contributes positively to total factor productivity. In poor countries, however, human capital interacts with openness to achieve a positive effect."
601,"DE: Measurement of Economic Growth, Aggregate Productivity, Cross-Country Output Convergence O47International Linkages to Development, Role of International Organizations O19Economic Growth of Open Economies F43Open Economy Macroeconomics F41"
602,"KY: Developing Countries, Factor Productivity, Productivity, Trade"
603,GD: Selected Countries
604,LA: English
605,UD: 200103
606,AN: 0557193
607,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
608,TI: The Impact of Inflation on Budgetary Discipline
609,"AU: Aizenman, Joshua, Hausmann, Ricardo"
610,"AF: Dartmouth College and NBER, Inter-American Development Bank"
611,"SO: Journal of Development Economics, 63(2), December 2000, pp. 425-49"
612,IS: 0304-3878
613,AV: http://www.sciencedirect.com/science/journal/03043878
614,DT: Journal Article
615,PY: 2000
616,"AB: This paper views the budgetary process as a limited contingencies contract between the Treasury and the ministers, allowing a minister to ask for budget revisions. Upon costly verification by the Treasury, the minister may obtain extra funds. For significant state verification costs and for low volatility, the contract is non-contingent. For volatility significant enough, the contract becomes state-contingent--it reduces the initial allocation, and reduces the threshold associated with budgetary revisions. In volatile economics, the projected revenue understates the realized budget, and the average budget error is positive. The model's predictions are confirmed using data from Latin America."
