,index,ArticleID,Journal,Title,PubDate
4566,4566,4568,QJE,"Trade, Quality Upgrading, and Wage Inequality in the Mexican Manufacturing Sector",2008-05-01
4567,4567,4569,QJE,Sticky Borders,2008-05-01
4568,4568,4570,QJE,Coarse Thinking and Persuasion,2008-05-01
4569,4569,4571,QJE,Strategic Firms and Endogenous Consumer Emulation,2008-05-01
4570,4570,4572,QJE,"Dopamine, Reward Prediction Error, and Economics",2008-05-01
4571,4571,4573,QJE,Exposing Corrupt Politicians: The Effects of Brazil's Publicly Released Audits on Electoral Outcomes,2008-05-01
4572,4572,4574,QJE,Occupational Choice and the Spirit of Capitalism,2008-05-01
4573,4573,4575,QJE,First Do No Harm? Tort Reform and Birth Outcomes,2008-05-01
4574,4574,4576,QJE,The Church Versus the Mall: What Happens When Religion Faces Increased Secular Competition?,2008-05-01
4575,4575,4577,QJE,Investigating Inflation Persistence Across Monetary Regimes,2008-08-01
4576,4576,4578,QJE,"Selection, Investment, and Women's Relative Wages Over Time",2008-08-01
4577,4577,4579,QJE,The Limits of Equality: Insights from the Israeli Kibbutz,2008-08-01
4578,4578,4580,QJE,Parental Guidance and Supervised Learning,2008-08-01
4579,4579,4581,QJE,Economics and Politics of Alternative Institutional Reforms,2008-08-01
4580,4580,4582,QJE,Missing Women and the Price of Tea in China: The Effect of Sex-Specific Earnings on Sex Imbalance,2008-08-01
4581,4581,4583,QJE,"Women's Suffrage, Political Responsiveness, and Child Survival in American History",2008-08-01
4582,4582,4584,QJE,State-Dependent or Time-Dependent Pricing: Does it Matter for Recent U.S. Inflation?,2008-08-01
4583,4583,4585,QJE,The Scope of Cooperation: Values and Incentives,2008-08-01
4584,4584,4586,QJE,Does Hazardous Waste Matter? Evidence from the Housing Market and the Superfund Program,2008-08-01
4585,4585,4587,QJE,Returns to Capital in Microenterprises: Evidence from a Field Experiment,2008-11-01
4586,4586,4588,QJE,"Information, School Choice, and Academic Achievement: Evidence from Two Experiments",2008-11-01
4587,4587,4589,QJE,Five Facts about Prices: A Reevaluation of Menu Cost Models,2008-11-01
4588,4588,4590,QJE,Luther and Suleyman,2008-11-01
4589,4589,4591,QJE,Cross-Border Returns Differentials,2008-11-01
4590,4590,4592,QJE,Does Regionalism Affect Trade Liberalization Toward Nonmembers?,2008-11-01
4591,4591,4593,QJE,Impacts of Entry by Counterfeiters,2008-11-01
4592,4592,4594,QJE,How Do Incumbents Respond to the Threat of Entry? Evidence from the Major Airlines,2008-11-01
4593,4593,4595,QJE,Liquidation Values and the Credibility of Financial Contract Renegotiation: Evidence from U.S. Airlines,2008-11-01
4594,4594,4596,QJE,Competing with the New York Stock Exchange,2008-11-01
4595,4595,4597,QJE,Performance Pay and Wage Inequality,2009-02-01
4596,4596,4598,QJE,Building Criminal Capital behind Bars: Peer Effects in Juvenile Corrections,2009-02-01
4597,4597,4599,QJE,"Foreign Know-How, Firm Control, and the Income of Developing Countries",2009-02-01
4598,4598,4600,QJE,Learning and Visceral Temptation in Dynamic Saving Experiments,2009-02-01
4599,4599,4601,QJE,Repeated Games with Frequent Signals,2009-02-01
4600,4600,4602,QJE,"Hold-up, Asset Ownership, and Reference Points",2009-02-01
4601,4601,4603,QJE,Fight or Flight? Portfolio Rebalancing by Individual Investors,2009-02-01
4602,4602,4604,QJE,Life Expectancy and Human Capital Investments: Evidence from Maternal Mortality Declines,2009-02-01
4603,4603,4605,QJE,Do Political Parties Matter? Evidence from U.S. Cities,2009-02-01
4604,4604,4606,QJE,Beyond Revealed Preference: Choice-Theoretic Foundations for Behavioral Welfare Economics,2009-02-01
4605,4605,4607,QJE,Conspicuous Consumption and Race,2009-05-01
4606,4606,4608,QJE,The Diffusion of Development,2009-05-01
4607,4607,4609,QJE,Was Weber Wrong? A Human Capital Theory of Protestant Economic History,2009-05-01
4608,4608,4610,QJE,Does Medicare Save Lives?,2009-05-01
4609,4609,4611,QJE,Do Higher Prices for New Goods Reflect Quality Growth or Inflation?,2009-05-01
4610,4610,4612,QJE,Does Movie Violence Increase Violent Crime?,2009-05-01
4611,4611,4613,QJE,Power to the People: Evidence from a Randomized Field Experiment on Community-Based Monitoring in Uganda,2009-05-01
4612,4612,4614,QJE,Explaining International Fertility Differences,2009-05-01
4613,4613,4615,QJE,Genetic Variation in Preferences for Giving and Risk Taking,2009-05-01
4614,4614,4616,QJE,Revisiting the German Wage Structure,2009-05-01
4615,4615,4617,QJE,The Vulnerability of Auctions to Bidder Collusion,2009-05-01
4616,4616,4618,QJE,The Bond Market's q,2009-08-01
4617,4617,4619,QJE,The Power of TV: Cable Television and Women's Status in India,2009-08-01
4618,4618,4620,QJE,Cultural Biases in Economic Exchange?,2009-08-01
4619,4619,4621,QJE,Estimating the Impact of The Hajj: Religion and Tolerance in Islam's Global Gathering,2009-08-01
4620,4620,4622,QJE,"Multinational Firms, FDI Flows, and Imperfect Capital Markets",2009-08-01
4621,4621,4623,QJE,Price Setting during Low and High Inflation: Evidence from Mexico,2009-08-01
4622,4622,4624,QJE,Job Displacement and Mortality: An Analysis Using Administrative Data,2009-08-01
4623,4623,4625,QJE,Trust and Social Collateral,2009-08-01
4624,4624,4626,QJE,How Does Parental Leave Affect Fertility and Return to Work? Evidence from Two Natural Experiments,2009-08-01
4625,4625,4627,QJE,Sluggish Responses of Prices and Inflation to Monetary Shocks in an Inventory Model of Money Demand,2009-08-01
4626,4626,4628,QJE,E-ZTax: Tax Salience and Tax Rates,2009-08-01
4627,4627,4629,QJE,Misallocation and Manufacturing TFP in China and India,2009-11-01
4628,4628,4630,QJE,The Consequences of Mortgage Credit Expansion: Evidence from the U.S. Mortgage Default Crisis,2009-11-01
4629,4629,4631,QJE,Powerful Women: Does Exposure Reduce Bias?,2009-11-01
4630,4630,4632,QJE,Women's Liberation: What's in It for Men?,2009-11-01
4631,4631,4633,QJE,Superstar CEOs,2009-11-01
4632,4632,4634,QJE,Optimal Defaults and Active Decisions,2009-11-01
4633,4633,4635,QJE,Harvests and Business Cycles in Nineteenth-Century America,2009-11-01
4634,4634,4636,QJE,Chernobyl's Subclinical Legacy: Prenatal Exposure to Radioactive Fallout and School Outcomes in Sweden,2009-11-01
4635,4635,4637,QJE,How Robust is the Folk Theorem?,2009-11-01
4636,4636,4638,QJE,Directed Altruism and Enforced Reciprocity in Social Networks,2009-11-01
4637,4637,4639,QJE,Are Durable Goods Consumers Forward-Looking? Evidence from College Textbooks,2009-11-01
4638,4638,4640,QJE,The Role of the Structural Transformation in Aggregate Productivity,2010-02-01
4639,4639,4641,QJE,"Teacher Quality in Educational Production: Tracking, Decay, and Student Achievement",2010-02-01
4640,4640,4642,QJE,The Value of School Facility Investments: Evidence from a Dynamic Regression Discontinuity Design,2010-02-01
4641,4641,4643,QJE,What's Advertising Content Worth? Evidence from a Consumer Credit Marketing Field Experiment,2010-02-01
4642,4642,4644,QJE,Did Securitization Lead to Lax Screening? Evidence from Subprime Loans,2010-02-01
4643,4643,4645,QJE,"Monetary Policy by Committee: Consensus, Chairman Dominance, or Simple Majority?",2010-02-01
4644,4644,4646,QJE,"Was Postwar Suburbanization ""White Flight""? Evidence from the Black Migration",2010-02-01
4645,4645,4647,QJE,Paying for Progress: Conditional Grants and the Desegregation of Southern Schools,2010-02-01
4646,4646,4648,QJE,Sophisticated Monetary Policies,2010-02-01
4647,4647,4649,QJE,Earnings Inequality and Mobility in the United States: Evidence from Social Security Data Since 1937,2010-02-01
4648,4648,4650,QJE,A Theory of Firm Scope,2010-05-01
4649,4649,4651,QJE,The (Perceived) Returns to Education and the Demand for Schooling,2010-05-01
4650,4650,4652,QJE,Superstar Extinction,2010-05-01
4651,4651,4653,QJE,Estimating Marginal Returns to Medical Care: Evidence from At-Risk Newborns,2010-05-01
4652,4652,4654,QJE,Progressive Estate Taxation,2010-05-01
4653,4653,4655,QJE,Frequency of Price Adjustment and Pass-Through,2010-05-01
4654,4654,4656,QJE,Price Stickiness and Customer Antagonism,2010-05-01
4655,4655,4657,QJE,Barbed Wire: Property Rights and Agricultural Development,2010-05-01
4656,4656,4658,QJE,Trust and the Reference Points for Trustworthiness in Gulf and Western Countries,2010-05-01
4657,4657,4659,QJE,External Economies and International Trade Redux,2010-05-01
4658,4658,4660,QJE,Shrouded Attributes and Information Suppression: Evidence from the Field,2010-05-01
4659,4659,4661,QJE,Regulation and Distrust,2010-08-01
4660,4660,4662,QJE,Improved Access to Foreign Markets Raises Plant-level Productivity… For Some Plants,2010-08-01
4661,4661,4663,QJE,Sex and Science: How Professor Gender Perpetuates the Gender Gap,2010-08-01
4662,4662,4664,QJE,Can Exchange Rates Forecast Commodity Prices?,2010-08-01
4663,4663,4665,QJE,Counterparty Risk in Financial Contracts: Should the Insured Worry About the Insurer?,2010-08-01
4664,4664,4666,QJE,The Geographic Determinants of Housing Supply,2010-08-01
4665,4665,4667,QJE,School Choice with Consent,2010-08-01
4666,4666,4668,QJE,"Muslim Family Law, Prenuptial Agreements, and the Emergence of Dowry in Bangladesh",2010-08-01
4667,4667,4669,QJE,Estimating Welfare in Insurance Markets Using Variation in Prices,2010-08-01
4668,4668,4670,QJE,Measuring Beliefs and Rewards: A Neuroeconomic Approach,2010-08-01
4669,4669,4671,QJE,Monetary Non-neutrality in a Multisector Menu Cost Model,2010-08-01
4670,4670,4672,QJE,What Comes to Mind,2010-11-01
4671,4671,4673,QJE,Gaming Performance Fees By Portfolio Managers,2010-11-01
4672,4672,4674,QJE,Does Terrorism Work?,2010-11-01
4673,4673,4675,QJE,Political Selection and Persistence of Bad Governments,2010-11-01
4674,4674,4676,QJE,"The Developing World is Poorer than We Thought, But No Less Successful in the Fight Against Poverty",2010-11-01
4675,4675,4677,QJE,Post-1500 Population Flows and The Long-Run Determinants of Economic Growth and Inequality,2010-11-01
4676,4676,4678,QJE,Competition and Bias,2010-11-01
4677,4677,4679,QJE,Imported Intermediate Inputs and Domestic Product Growth: Evidence from India,2010-11-01
4678,4678,4680,QJE,Stock-Based Compensation and CEO (Dis)Incentives,2010-11-01
4679,4679,4681,QJE,Conflict and Deterrence under Strategic Risk,2010-11-01
4680,4680,4682,QJE,Racial Discrimination Among NBA Referees,2010-11-01
4681,4681,4683,AER,An Experimental Test of an Optimal Growth Model,2002-06-01
4682,4682,4684,AER,"Fiscal Policy, Profits, and Investment",2002-06-01
4683,4683,4685,AER,Tax Reform and Automatic Stabilization,2002-06-01
4684,4684,4686,AER,"Troubled Banks, Impaired Foreign Direct Investment: The Role of Relative Access to Credit",2002-06-01
4685,4685,4687,AER,Litigation Costs and Returns to Experience,2002-06-01
4686,4686,4688,AER,What Explains the Industrial Revolution in East Asia? Evidence From the Factor Markets,2002-06-01
4687,4687,4689,AER,"Technological Change, Technological Catch-up, and Capital Deepening: Relative Contributions to Growth and Convergence",2002-06-01
4688,4688,4690,AER,Can Expected Utility Theory Explain Gambling?,2002-06-01
4689,4689,4691,AER,Efficiency in Auctions with Private and Common Values: An Experimental Study,2002-06-01
4690,4690,4692,AER,Reputation and Competition,2002-06-01
4691,4691,4693,AER,Inequality Among World Citizens: 1820-1992,2002-09-01
4692,4692,4694,AER,The Returns to Entrepreneurial Investment: A Private Equity Premium Puzzle?,2002-09-01
4693,4693,4695,AER,Managing Dynamic Competition,2002-09-01
4694,4694,4696,AER,"Rigidity, Discretion, and the Costs of Writing Contracts",2002-09-01
4695,4695,4697,AER,Contractual Structure and Wealth Accumulation,2002-09-01
4696,4696,4698,AER,"Monitoring, Motivation, and Management: The Determinants of Opportunistic Behavior in a Field Experiment",2002-09-01
4697,4697,4699,AER,Rating Banks: Risk and Uncertainty in an Opaque Industry,2002-09-01
4698,4698,4700,AER,How Regional Blocs Affect Excluded Countries: The Price Effects of MERCOSUR,2002-09-01
4699,4699,4701,AER,"Testing Intertemporal Substitution, Implicit Contracts, and Hours Restriction Models of the Labor Market Using Micro Data",2002-09-01
4700,4700,4702,AER,Targeting Nominal Income Growth or Inflation?,2002-09-01
4701,4701,4703,AER,Did the Elimination of Mandatory Retirement Affect Faculty Retirement?,2002-09-01
4702,4702,4704,AER,Geography of the Family,2002-09-01
4703,4703,4705,AER,Longer-Term Effects of Head Start,2002-09-01
4704,4704,4706,AER,Racial Integration as an Innovation: Empirical Evidence from Sports Leagues,2002-03-01
4705,4705,4707,AER,The Impact of Economic Conditions on Participation in Disability Programs: Evidence from the Coal Boom and Bust,2002-03-01
4706,4706,4708,AER,Insuring Consumption Against Illness,2002-03-01
4707,4707,4709,AER,Endogenous Federal Grants and Crowd-out of State Government Spending: Theory and Evidence from the Federal Highway Aid Program,2002-03-01
4708,4708,4710,AER,Increasing Returns and All That: A View from Trade,2002-03-01
4709,4709,4711,AER,Geographic Localization of International Technology Diffusion,2002-03-01
4710,4710,4712,AER,When Do Research Consortia Work Well and Why? Evidence from Japanese Panel Data,2002-03-01
4711,4711,4713,AER,Induced Innovation and Energy Prices,2002-03-01
4712,4712,4714,AER,Plant-Level Irreversible Investment and Equilibrium Business Cycles,2002-03-01
4713,4713,4715,AER,How Important Is Human Capital for Development? Evidence from Immigrant Earnings,2002-03-01
4714,4714,4716,AER,Sources of U.S. Economic Growth in a World of Ideas,2002-03-01
4715,4715,4717,AER,Machiavellian Privatization,2002-03-01
4716,4716,4718,AER,"Bones, Bombs, and Break Points: The Geography of Economic Activity",2002-12-01
4717,4717,4719,AER,Knowledge Spillovers and Inequality,2002-12-01
4718,4718,4720,AER,Economic Status and Health in Childhood: The Origins of the Gradient,2002-12-01
4719,4719,4721,AER,Property Rights and Finance,2002-12-01
4720,4720,4722,AER,Airport Congestion When Carriers Have Market Power,2002-12-01
4721,4721,4723,AER,Measuring Market Inefficiencies in California's Restructured Wholesale Electricity Market,2002-12-01
4722,4722,4724,AER,Transport Costs and the Geography of Arbitrage in Eighteenth-Century China,2002-12-01
4723,4723,4725,AER,Hazards of Expropriation: Tenure Insecurity and Investment in Rural China,2002-12-01
4724,4724,4726,AER,Two-Class Voting: A Mechanism for Conflict Resolution,2002-12-01
4725,4725,4727,AER,"Racial Profiling, Fairness, and Effectiveness of Policing",2002-12-01
4726,4726,4728,AER,Learning-by-Doing as a Propagation Mechanism,2002-12-01
4727,4727,4729,AER,Social Value of Public Information,2002-12-01
4728,4728,4730,AER,Vouchers for Private Schooling in Colombia: Evidence from a Randomized Natural Experiment,2002-12-01
4729,4729,4731,AER,Why Don't Prices Rise During Periods of Peak Demand? Evidence from Scanner Data,2003-03-01
4730,4730,4732,AER,Micro Effects of Macro Announcements: Real-Time Price Discovery in Foreign Exchange,2003-03-01
4731,4731,4733,AER,Stages of Diversification,2003-03-01
4732,4732,4734,AER,The Survival of the Welfare State,2003-03-01
4733,4733,4735,AER,The Economic Costs of Conflict: A Case Study of the Basque Country,2003-03-01
4734,4734,4736,AER,Lying for Strategic Advantage: Rational and Boundedly Rational Misrepresentation of Intentions,2003-03-01
4735,4735,4737,AER,The Evolution of Human Life Expectancy and Intelligence in Hunter-Gatherer Economies,2003-03-01
4736,4736,4738,AER,Gravity with Gravitas: A Solution to the Border Puzzle,2003-03-01
4737,4737,4739,AER,Portfolio Choice and Trading in a Large 401(k) Plan,2003-03-01
4738,4738,4740,AER,Optimal Contracting with Subjective Evaluation,2003-03-01
4739,4739,4741,P&P,Modern Theory of Unemployment Fluctuations: Empirics and Policy Applications,2003-05-01
4740,4740,4742,P&P,Economic Behavior in Political Context,2003-05-01
4741,4741,4743,P&P,A Psychological Perspective on Economics,2003-05-01
4742,4742,4744,P&P,"Models of Thinking, Learning, and Teaching in Games",2003-05-01
4743,4743,4745,P&P,Lessons Learned: Generalizing Learning Across Games,2003-05-01
4744,4744,4746,P&P,Living Standards During the Industrial Revolution: An Economist's Guide,2003-05-01
4745,4745,4747,P&P,Guaranteeing Individual Accounts,2003-05-01
4746,4746,4748,P&P,Monetary Policy Under Imperfect Capital Markets in a Small Open Economy,2003-05-01
4747,4747,4749,P&P,Evaluating Alternative Approaches to Incremental Health-Insurance Expansion,2003-05-01
