index,DOI,ArticleID,Source
5245,10.1257/aer.101.6.2277,5246,AEAweb
5246,10.1257/aer.101.6.2309,5247,AEAweb
5247,10.1257/aer.101.6.2350,5248,AEAweb
5248,10.1257/aer.101.6.2391,5249,AEAweb
5249,10.1257/aer.101.6.2425,5250,AEAweb
5250,10.1257/aer.101.6.2450,5251,AEAweb
5251,10.1257/aer.101.6.2487,5252,AEAweb
5252,10.1257/aer.101.6.2530,5253,AEAweb
5253,10.1257/aer.101.6.2562,5254,AEAweb
5254,10.1257/aer.101.6.2590,5255,AEAweb
5255,10.1257/aer.101.6.2616,5256,AEAweb
5256,10.1257/aer.101.6.2653,5257,AEAweb
5257,10.1257/aer.101.6.2687,5258,AEAweb
5258,10.1257/aer.101.6.2723,5259,AEAweb
5259,10.1257/aer.101.6.2754,5260,AEAweb
5260,10.1257/aer.101.6.2782,5261,AEAweb
5261,10.1257/aer.101.6.2796,5262,AEAweb
5262,10.1257/aer.101.6.2823,5263,AEAweb
5263,10.1257/aer.101.6.2844,5264,AEAweb
5264,10.1257/aer.101.7.2873,5265,AEAweb
5265,10.1257/aer.101.7.2899,5266,AEAweb
5266,10.1257/aer.101.7.2923,5267,AEAweb
5267,10.1257/aer.101.7.2955,5268,AEAweb
5268,10.1257/aer.101.7.2980,5269,AEAweb
5269,10.1257/aer.101.7.3019,5270,AEAweb
5270,10.1257/aer.101.7.3047,5271,AEAweb
5271,10.1257/aer.101.7.3078,5272,AEAweb
5272,10.1257/aer.101.7.3109,5273,AEAweb
5273,10.1257/aer.101.7.3130,5274,AEAweb
5274,10.1257/aer.101.7.3162,5275,AEAweb
5275,10.1257/aer.101.7.3196,5276,AEAweb
5276,10.1257/aer.101.7.3221,5277,AEAweb
5277,10.1257/aer.101.7.3253,5278,AEAweb
5278,10.1257/aer.101.7.3286,5279,AEAweb
5279,10.1257/aer.101.7.3308,5280,AEAweb
5280,10.1257/aer.101.7.3330,5281,AEAweb
5281,10.1257/aer.101.7.3349,5282,AEAweb
5282,10.1257/aer.102.1.1,5283,AEAweb
5283,10.1257/aer.102.1.131,5284,AEAweb
5284,10.1257/aer.102.1.167,5285,AEAweb
5285,10.1257/aer.102.1.202,5286,AEAweb
5286,10.1257/aer.102.1.238,5287,AEAweb
5287,10.1257/aer.102.1.272,5288,AEAweb
5288,10.1257/aer.102.1.29,5289,AEAweb
5289,10.1257/aer.102.1.305,5290,AEAweb
5290,10.1257/aer.102.1.337,5291,AEAweb
5291,10.1257/aer.102.1.364,5292,AEAweb
5292,10.1257/aer.102.1.396,5293,AEAweb
5293,10.1257/aer.102.1.428,5294,AEAweb
5294,10.1257/aer.102.1.469,5295,AEAweb
5295,10.1257/aer.102.1.504,5296,AEAweb
5296,10.1257/aer.102.1.524,5297,AEAweb
5297,10.1257/aer.102.1.556,5298,AEAweb
5298,10.1257/aer.102.1.576,5299,AEAweb
5299,10.1257/aer.102.1.594,5300,AEAweb
5300,10.1257/aer.102.1.60,5301,AEAweb
5301,10.1257/aer.102.1.602,5302,AEAweb
5302,10.1257/aer.102.1.608,5303,AEAweb
5303,10.1257/aer.102.1.94,5304,AEAweb
5304,10.1257/aer.102.2.1029,5305,AEAweb
5305,10.1257/aer.102.2.1062,5306,AEAweb
5306,10.1257/aer.102.2.1093,5307,AEAweb
5307,10.1257/aer.102.2.1118,5308,AEAweb
5308,10.1257/aer.102.2.1140,5309,AEAweb
5309,10.1257/aer.102.2.1161,5310,AEAweb
5310,10.1257/aer.102.2.617,5311,AEAweb
5311,10.1257/aer.102.2.643,5312,AEAweb
5312,10.1257/aer.102.2.686,5313,AEAweb
5313,10.1257/aer.102.2.720,5314,AEAweb
5314,10.1257/aer.102.2.750,5315,AEAweb
5315,10.1257/aer.102.2.780,5316,AEAweb
5316,10.1257/aer.102.2.810,5317,AEAweb
5317,10.1257/aer.102.2.834,5318,AEAweb
5318,10.1257/aer.102.2.865,5319,AEAweb
5319,10.1257/aer.102.2.884,5320,AEAweb
5320,10.1257/aer.102.2.914,5321,AEAweb
5321,10.1257/aer.102.2.941,5322,AEAweb
5322,10.1257/aer.102.2.965,5323,AEAweb
5323,10.1257/aer.102.2.994,5324,AEAweb
5324,10.1257/aer.102.3.101,5325,AEAweb
5325,10.1257/aer.102.3.107,5326,AEAweb
5326,10.1257/aer.102.3.113,5327,AEAweb
5327,10.1257/aer.102.3.120,5328,AEAweb
5328,10.1257/aer.102.3.127,5329,AEAweb
5329,10.1257/aer.102.3.134,5330,AEAweb
5330,10.1257/aer.102.3.141,5331,AEAweb
5331,10.1257/aer.102.3.147,5332,AEAweb
5332,10.1257/aer.102.3.152,5333,AEAweb
5333,10.1257/aer.102.3.156,5334,AEAweb
5334,10.1257/aer.102.3.161,5335,AEAweb
5335,10.1257/aer.102.3.167,5336,AEAweb
5336,10.1257/aer.102.3.173,5337,AEAweb
5337,10.1257/aer.102.3.179,5338,AEAweb
5338,10.1257/aer.102.3.186,5339,AEAweb
5339,10.1257/aer.102.3.192,5340,AEAweb
5340,10.1257/aer.102.3.198,5341,AEAweb
5341,10.1257/aer.102.3.203,5342,AEAweb
5342,10.1257/aer.102.3.207,5343,AEAweb
5343,10.1257/aer.102.3.213,5344,AEAweb
5344,10.1257/aer.102.3.219,5345,AEAweb
5345,10.1257/aer.102.3.225,5346,AEAweb
5346,10.1257/aer.102.3.231,5347,AEAweb
5347,10.1257/aer.102.3.238,5348,AEAweb
5348,10.1257/aer.102.3.24,5349,AEAweb
5349,10.1257/aer.102.3.245,5350,AEAweb
5350,10.1257/aer.102.3.250,5351,AEAweb
5351,10.1257/aer.102.3.256,5352,AEAweb
5352,10.1257/aer.102.3.261,5353,AEAweb
5353,10.1257/aer.102.3.267,5354,AEAweb
5354,10.1257/aer.102.3.273,5355,AEAweb
5355,10.1257/aer.102.3.278,5356,AEAweb
5356,10.1257/aer.102.3.283,5357,AEAweb
5357,10.1257/aer.102.3.289,5358,AEAweb
5358,10.1257/aer.102.3.294,5359,AEAweb
5359,10.1257/aer.102.3.30,5360,AEAweb
5360,10.1257/aer.102.3.300,5361,AEAweb
5361,10.1257/aer.102.3.305,5362,AEAweb
5362,10.1257/aer.102.3.309,5363,AEAweb
5363,10.1257/aer.102.3.314,5364,AEAweb
5364,10.1257/aer.102.3.319,5365,AEAweb
5365,10.1257/aer.102.3.325,5366,AEAweb
5366,10.1257/aer.102.3.330,5367,AEAweb
5367,10.1257/aer.102.3.337,5368,AEAweb
5368,10.1257/aer.102.3.343,5369,AEAweb
5369,10.1257/aer.102.3.349,5370,AEAweb
5370,10.1257/aer.102.3.35,5371,AEAweb
5371,10.1257/aer.102.3.354,5372,AEAweb
5372,10.1257/aer.102.3.360,5373,AEAweb
5373,10.1257/aer.102.3.366,5374,AEAweb
5374,10.1257/aer.102.3.371,5375,AEAweb
5375,10.1257/aer.102.3.376,5376,AEAweb
5376,10.1257/aer.102.3.381,5377,AEAweb
5377,10.1257/aer.102.3.386,5378,AEAweb
5378,10.1257/aer.102.3.391,5379,AEAweb
5379,10.1257/aer.102.3.396,5380,AEAweb
5380,10.1257/aer.102.3.402,5381,AEAweb
5381,10.1257/aer.102.3.407,5382,AEAweb
5382,10.1257/aer.102.3.41,5383,AEAweb
5383,10.1257/aer.102.3.412,5384,AEAweb
5384,10.1257/aer.102.3.417,5385,AEAweb
5385,10.1257/aer.102.3.424,5386,AEAweb
5386,10.1257/aer.102.3.429,5387,AEAweb
5387,10.1257/aer.102.3.435,5388,AEAweb
5388,10.1257/aer.102.3.441,5389,AEAweb
5389,10.1257/aer.102.3.447,5390,AEAweb
5390,10.1257/aer.102.3.453,5391,AEAweb
5391,10.1257/aer.102.3.459,5392,AEAweb
5392,10.1257/aer.102.3.466,5393,AEAweb
5393,10.1257/aer.102.3.47,5394,AEAweb
5394,10.1257/aer.102.3.470,5395,AEAweb
5395,10.1257/aer.102.3.477,5396,AEAweb
5396,10.1257/aer.102.3.482,5397,AEAweb
5397,10.1257/aer.102.3.487,5398,AEAweb
5398,10.1257/aer.102.3.493,5399,AEAweb
5399,10.1257/aer.102.3.498,5400,AEAweb
5400,10.1257/aer.102.3.502,5401,AEAweb
5401,10.1257/aer.102.3.508,5402,AEAweb
5402,10.1257/aer.102.3.514,5403,AEAweb
5403,10.1257/aer.102.3.520,5404,AEAweb
5404,10.1257/aer.102.3.526,5405,AEAweb
5405,10.1257/aer.102.3.53,5406,AEAweb
5406,10.1257/aer.102.3.532,5407,AEAweb
5407,10.1257/aer.102.3.538,5408,AEAweb
5408,10.1257/aer.102.3.543,5409,AEAweb
5409,10.1257/aer.102.3.549,5410,AEAweb
5410,10.1257/aer.102.3.555,5411,AEAweb
5411,10.1257/aer.102.3.561,5412,AEAweb
5412,10.1257/aer.102.3.566,5413,AEAweb
5413,10.1257/aer.102.3.570,5414,AEAweb
5414,10.1257/aer.102.3.575,5415,AEAweb
5415,10.1257/aer.102.3.580,5416,AEAweb
5416,10.1257/aer.102.3.584,5417,AEAweb
5417,10.1257/aer.102.3.589,5418,AEAweb
5418,10.1257/aer.102.3.59,5419,AEAweb
5419,10.1257/aer.102.3.594,5420,AEAweb
5420,10.1257/aer.102.3.600,5421,AEAweb
5421,10.1257/aer.102.3.606,5422,AEAweb
5422,10.1257/aer.102.3.612,5423,AEAweb
5423,10.1257/aer.102.3.65,5424,AEAweb
5424,10.1257/aer.102.3.71,5425,AEAweb
5425,10.1257/aer.102.3.77,5426,AEAweb
5426,10.1257/aer.102.3.82,5427,AEAweb
5427,10.1257/aer.102.3.88,5428,AEAweb
5428,10.1257/aer.102.3.95,5429,AEAweb
5429,10.1257/aer.102.4.1206,5430,AEAweb
5430,10.1257/aer.102.4.1241,5431,AEAweb
5431,10.1257/aer.102.4.1279,5432,AEAweb
5432,10.1257/aer.102.4.1310,5433,AEAweb
5433,10.1257/aer.102.4.1343,5434,AEAweb
5434,10.1257/aer.102.4.1378,5435,AEAweb
5435,10.1257/aer.102.4.1414,5436,AEAweb
5436,10.1257/aer.102.4.1446,5437,AEAweb
5437,10.1257/aer.102.4.1477,5438,AEAweb
5438,10.1257/aer.102.4.1508,5439,AEAweb
5439,10.1257/aer.102.4.1540,5440,AEAweb
5440,10.1257/aer.102.4.1571,5441,AEAweb
5441,10.1257/aer.102.4.1596,5442,AEAweb
5442,10.1257/aer.102.4.1619,5443,AEAweb
5443,10.1257/aer.102.4.1644,5444,AEAweb
5444,10.1257/aer.102.4.1663,5445,AEAweb
5445,10.1257/aer.102.4.1692,5446,AEAweb
5446,10.1257/aer.102.4.1721,5447,AEAweb
5447,10.1257/aer.102.4.1751,5448,AEAweb
5448,10.1257/aer.102.5.1773,5449,AEAweb
5449,10.1257/aer.102.5.1805,5450,AEAweb
5450,10.1257/aer.102.5.1832,5451,AEAweb
5451,10.1257/aer.102.5.1857,5452,AEAweb
5452,10.1257/aer.102.5.1898,5453,AEAweb
5453,10.1257/aer.102.5.1927,5454,AEAweb
5454,10.1257/aer.102.5.1957,5455,AEAweb
5455,10.1257/aer.102.5.1986,5456,AEAweb
5456,10.1257/aer.102.5.2018,5457,AEAweb
5457,10.1257/aer.102.5.2048,5458,AEAweb
5458,10.1257/aer.102.5.2083,5459,AEAweb
5459,10.1257/aer.102.5.2111,5460,AEAweb
5460,10.1257/aer.102.5.2147,5461,AEAweb
5461,10.1257/aer.102.5.2183,5462,AEAweb
5462,10.1257/aer.102.5.2206,5463,AEAweb
5463,10.1257/aer.102.5.2237,5464,AEAweb
5464,10.1257/aer.102.5.2272,5465,AEAweb
5465,10.1257/aer.102.5.2301,5466,AEAweb
5466,10.1257/aer.102.5.2327,5467,AEAweb
5467,10.1257/aer.102.5.2349,5468,AEAweb
5468,10.1257/aer.102.5.2358,5469,AEAweb
5469,10.1257/aer.102.6.2381,5470,AEAweb
5470,10.1257/aer.102.6.2410,5471,AEAweb
5471,10.1257/aer.102.6.2437,5472,AEAweb
5472,10.1257/aer.102.6.2472,5473,AEAweb
5473,10.1257/aer.102.6.2509,5474,AEAweb
5474,10.1257/aer.102.6.2540,5475,AEAweb
5475,10.1257/aer.102.6.2570,5476,AEAweb
5476,10.1257/aer.102.6.2606,5477,AEAweb
5477,10.1257/aer.102.6.2639,5478,AEAweb
5478,10.1257/aer.102.6.2674,5479,AEAweb
5479,10.1257/aer.102.6.2700,5480,AEAweb
5480,10.1257/aer.102.6.2734,5481,AEAweb
5481,10.1257/aer.102.6.2767,5482,AEAweb
5482,10.1257/aer.102.6.2798,5483,AEAweb
5483,10.1257/aer.102.6.2826,5484,AEAweb
5484,10.1257/aer.102.6.2859,5485,AEAweb
5485,10.1257/aer.102.6.2897,5486,AEAweb
5486,10.1257/aer.102.6.2923,5487,AEAweb
5487,10.1257/aer.102.6.2955,5488,AEAweb
5488,10.1257/aer.102.6.2981,5489,AEAweb
5489,10.1257/aer.102.6.3004,5490,AEAweb
5490,10.1257/aer.102.6.3033,5491,AEAweb
5491,10.1257/aer.102.6.3059,5492,AEAweb
5492,10.1257/aer.102.6.3077,5493,AEAweb
5493,10.1257/aer.102.7.3111,5494,AEAweb
5494,10.1257/aer.102.7.3140,5495,AEAweb
5495,10.1257/aer.102.7.3184,5496,AEAweb
5496,10.1257/aer.102.7.3214,5497,AEAweb
5497,10.1257/aer.102.7.3249,5498,AEAweb
5498,10.1257/aer.102.7.3277,5499,AEAweb
5499,10.1257/aer.102.7.3317,5500,AEAweb
5500,10.1257/aer.102.7.3333,5501,AEAweb
5501,10.1257/aer.102.7.3357,5502,AEAweb
5502,10.1257/aer.102.7.3377,5503,AEAweb
5503,10.1257/aer.102.7.3406,5504,AEAweb
5504,10.1257/aer.102.7.3439,5505,AEAweb
5505,10.1257/aer.102.7.3462,5506,AEAweb
5506,10.1257/aer.102.7.3483,5507,AEAweb
5507,10.1257/aer.102.7.3516,5508,AEAweb
5508,10.1257/aer.102.7.3531,5509,AEAweb
5509,10.1257/aer.102.7.3561,5510,AEAweb
5510,10.1257/aer.102.7.3574,5511,AEAweb
5511,10.1257/aer.102.7.3594,5512,AEAweb
5512,10.1257/aer.102.7.3628,5513,AEAweb
5513,10.1257/aer.102.7.3652,5514,AEAweb
5514,10.1257/aer.102.7.3674,5515,AEAweb
5515,10.1257/aer.102.7.3701,5516,AEAweb
5516,10.1257/aer.102.7.3731,5517,AEAweb
5517,10.1257/aer.102.7.3749,5518,AEAweb
5518,10.1257/aer.102.7.3761,5519,AEAweb
5519,10.1257/aer.102.7.3774,5520,AEAweb
5520,10.1257/aer.103.1.1,5521,AEAweb
5521,10.1257/aer.103.1.107,5522,AEAweb
5522,10.1257/aer.103.1.145,5523,AEAweb
5523,10.1257/aer.103.1.178,5524,AEAweb
5524,10.1257/aer.103.1.220,5525,AEAweb
5525,10.1257/aer.103.1.257,5526,AEAweb
5526,10.1257/aer.103.1.277,5527,AEAweb
5527,10.1257/aer.103.1.305,5528,AEAweb
5528,10.1257/aer.103.1.335,5529,AEAweb
5529,10.1257/aer.103.1.360,5530,AEAweb
5530,10.1257/aer.103.1.378,5531,AEAweb
5531,10.1257/aer.103.1.415,5532,AEAweb
5532,10.1257/aer.103.1.438,5533,AEAweb
5533,10.1257/aer.103.1.47,5534,AEAweb
5534,10.1257/aer.103.1.472,5535,AEAweb
5535,10.1257/aer.103.1.501,5536,AEAweb
5536,10.1257/aer.103.1.510,5537,AEAweb
5537,10.1257/aer.103.1.532,5538,AEAweb
5538,10.1257/aer.103.1.549,5539,AEAweb
5539,10.1257/aer.103.1.554,5540,AEAweb
5540,10.1257/aer.103.1.80,5541,AEAweb
5541,10.1257/aer.103.2.1006,5542,AEAweb
5542,10.1257/aer.103.2.1034,5543,AEAweb
5543,10.1257/aer.103.2.1054,5544,AEAweb
5544,10.1257/aer.103.2.1071,5545,AEAweb
5545,10.1257/aer.103.2.1091,5546,AEAweb
5546,10.1257/aer.103.2.563,5547,AEAweb
5547,10.1257/aer.103.2.585,5548,AEAweb
5548,10.1257/aer.103.2.624,5549,AEAweb
5549,10.1257/aer.103.2.663,5550,AEAweb
5550,10.1257/aer.103.2.690,5551,AEAweb
5551,10.1257/aer.103.2.732,5552,AEAweb
5552,10.1257/aer.103.2.771,5553,AEAweb
5553,10.1257/aer.103.2.804,5554,AEAweb
5554,10.1257/aer.103.2.831,5555,AEAweb
5555,10.1257/aer.103.2.863,5556,AEAweb
5556,10.1257/aer.103.2.897,5557,AEAweb
5557,10.1257/aer.103.2.948,5558,AEAweb
5558,10.1257/aer.103.2.981,5559,AEAweb
5559,10.1257/aer.103.3.1,5560,AEAweb
5560,10.1257/aer.103.3.105,5561,AEAweb
5561,10.1257/aer.103.3.111,5562,AEAweb
5562,10.1257/aer.103.3.117,5563,AEAweb
5563,10.1257/aer.103.3.121,5564,AEAweb
5564,10.1257/aer.103.3.125,5565,AEAweb
5565,10.1257/aer.103.3.129,5566,AEAweb
5566,10.1257/aer.103.3.135,5567,AEAweb
5567,10.1257/aer.103.3.141,5568,AEAweb
5568,10.1257/aer.103.3.147,5569,AEAweb
5569,10.1257/aer.103.3.153,5570,AEAweb
5570,10.1257/aer.103.3.158,5571,AEAweb
5571,10.1257/aer.103.3.163,5572,AEAweb
5572,10.1257/aer.103.3.168,5573,AEAweb
5573,10.1257/aer.103.3.173,5574,AEAweb
5574,10.1257/aer.103.3.178,5575,AEAweb
5575,10.1257/aer.103.3.184,5576,AEAweb
5576,10.1257/aer.103.3.189,5577,AEAweb
5577,10.1257/aer.103.3.193,5578,AEAweb
5578,10.1257/aer.103.3.198,5579,AEAweb
5579,10.1257/aer.103.3.203,5580,AEAweb
5580,10.1257/aer.103.3.208,5581,AEAweb
5581,10.1257/aer.103.3.214,5582,AEAweb
5582,10.1257/aer.103.3.220,5583,AEAweb
5583,10.1257/aer.103.3.226,5584,AEAweb
5584,10.1257/aer.103.3.232,5585,AEAweb
5585,10.1257/aer.103.3.238,5586,AEAweb
5586,10.1257/aer.103.3.244,5587,AEAweb
5587,10.1257/aer.103.3.251,5588,AEAweb
5588,10.1257/aer.103.3.257,5589,AEAweb
5589,10.1257/aer.103.3.263,5590,AEAweb
5590,10.1257/aer.103.3.269,5591,AEAweb
5591,10.1257/aer.103.3.274,5592,AEAweb
5592,10.1257/aer.103.3.279,5593,AEAweb
5593,10.1257/aer.103.3.284,5594,AEAweb
5594,10.1257/aer.103.3.289,5595,AEAweb
5595,10.1257/aer.103.3.293,5596,AEAweb
5596,10.1257/aer.103.3.298,5597,AEAweb
5597,10.1257/aer.103.3.303,5598,AEAweb
5598,10.1257/aer.103.3.309,5599,AEAweb
5599,10.1257/aer.103.3.314,5600,AEAweb
5600,10.1257/aer.103.3.320,5601,AEAweb
5601,10.1257/aer.103.3.326,5602,AEAweb
5602,10.1257/aer.103.3.332,5603,AEAweb
5603,10.1257/aer.103.3.338,5604,AEAweb
5604,10.1257/aer.103.3.344,5605,AEAweb
5605,10.1257/aer.103.3.350,5606,AEAweb
5606,10.1257/aer.103.3.356,5607,AEAweb
5607,10.1257/aer.103.3.362,5608,AEAweb
5608,10.1257/aer.103.3.369,5609,AEAweb
5609,10.1257/aer.103.3.375,5610,AEAweb
5610,10.1257/aer.103.3.381,5611,AEAweb
5611,10.1257/aer.103.3.387,5612,AEAweb
5612,10.1257/aer.103.3.393,5613,AEAweb
5613,10.1257/aer.103.3.398,5614,AEAweb
5614,10.1257/aer.103.3.402,5615,AEAweb
5615,10.1257/aer.103.3.406,5616,AEAweb
5616,10.1257/aer.103.3.412,5617,AEAweb
5617,10.1257/aer.103.3.418,5618,AEAweb
5618,10.1257/aer.103.3.423,5619,AEAweb
5619,10.1257/aer.103.3.428,5620,AEAweb
5620,10.1257/aer.103.3.43,5621,AEAweb
5621,10.1257/aer.103.3.433,5622,AEAweb
5622,10.1257/aer.103.3.439,5623,AEAweb
5623,10.1257/aer.103.3.445,5624,AEAweb
5624,10.1257/aer.103.3.451,5625,AEAweb
5625,10.1257/aer.103.3.456,5626,AEAweb
5626,10.1257/aer.103.3.462,5627,AEAweb
5627,10.1257/aer.103.3.467,5628,AEAweb
5628,10.1257/aer.103.3.472,5629,AEAweb
5629,10.1257/aer.103.3.478,5630,AEAweb
5630,10.1257/aer.103.3.48,5631,AEAweb
5631,10.1257/aer.103.3.484,5632,AEAweb
5632,10.1257/aer.103.3.489,5633,AEAweb
5633,10.1257/aer.103.3.496,5634,AEAweb
5634,10.1257/aer.103.3.502,5635,AEAweb
5635,10.1257/aer.103.3.508,5636,AEAweb
5636,10.1257/aer.103.3.512,5637,AEAweb
5637,10.1257/aer.103.3.518,5638,AEAweb
5638,10.1257/aer.103.3.523,5639,AEAweb
5639,10.1257/aer.103.3.528,5640,AEAweb
5640,10.1257/aer.103.3.534,5641,AEAweb
5641,10.1257/aer.103.3.539,5642,AEAweb
5642,10.1257/aer.103.3.545,5643,AEAweb
5643,10.1257/aer.103.3.55,5644,AEAweb
5644,10.1257/aer.103.3.550,5645,AEAweb
5645,10.1257/aer.103.3.557,5646,AEAweb
5646,10.1257/aer.103.3.563,5647,AEAweb
5647,10.1257/aer.103.3.570,5648,AEAweb
5648,10.1257/aer.103.3.575,5649,AEAweb
5649,10.1257/aer.103.3.580,5650,AEAweb
5650,10.1257/aer.103.3.586,5651,AEAweb
5651,10.1257/aer.103.3.591,5652,AEAweb
5652,10.1257/aer.103.3.598,5653,AEAweb
5653,10.1257/aer.103.3.605,5654,AEAweb
5654,10.1257/aer.103.3.61,5655,AEAweb
5655,10.1257/aer.103.3.611,5656,AEAweb
5656,10.1257/aer.103.3.617,5657,AEAweb
5657,10.1257/aer.103.3.623,5658,AEAweb
5658,10.1257/aer.103.3.629,5659,AEAweb
5659,10.1257/aer.103.3.636,5660,AEAweb
5660,10.1257/aer.103.3.643,5661,AEAweb
5661,10.1257/aer.103.3.648,5662,AEAweb
5662,10.1257/aer.103.3.654,5663,AEAweb
5663,10.1257/aer.103.3.659,5664,AEAweb
5664,10.1257/aer.103.3.66,5665,AEAweb
5665,10.1257/aer.103.3.73,5666,AEAweb
5666,10.1257/aer.103.3.79,5667,AEAweb
5667,10.1257/aer.103.3.86,5668,AEAweb
5668,10.1257/aer.103.3.93,5669,AEAweb
5669,10.1257/aer.103.3.99,5670,AEAweb
5670,10.1257/aer.103.4.1109,5671,AEAweb
5671,10.1257/aer.103.4.1138,5672,AEAweb
5672,10.1257/aer.103.4.1172,5673,AEAweb
5673,10.1257/aer.103.4.1212,5674,AEAweb
5674,10.1257/aer.103.4.1248,5675,AEAweb
5675,10.1257/aer.103.4.1289,5676,AEAweb
5676,10.1257/aer.103.4.1325,5677,AEAweb
5677,10.1257/aer.103.4.1360,5678,AEAweb
5678,10.1257/aer.103.4.1398,5679,AEAweb
5679,10.1257/aer.103.4.1414,5680,AEAweb
5680,10.1257/aer.103.4.1445,5681,AEAweb
5681,10.1257/aer.103.4.1463,5682,AEAweb
5682,10.1257/aer.103.4.1490,5683,AEAweb
5683,10.1257/aer.103.4.1507,5684,AEAweb
5684,10.1257/aer.103.4.1529,5685,AEAweb
5685,10.1257/aer.103.4.1536,5686,AEAweb
5686,10.1257/aer.103.5.1553,5687,AEAweb
5687,10.1257/aer.103.5.1598,5688,AEAweb
5688,10.1257/aer.103.5.1629,5689,AEAweb
5689,10.1257/aer.103.5.1664,5690,AEAweb
5690,10.1257/aer.103.5.1697,5691,AEAweb
5691,10.1257/aer.103.5.1728,5692,AEAweb
5692,10.1257/aer.103.5.1759,5693,AEAweb
5693,10.1257/aer.103.5.1797,5694,AEAweb
5694,10.1257/aer.103.5.1830,5695,AEAweb
5695,10.1257/aer.103.5.1862,5696,AEAweb
5696,10.1257/aer.103.5.1892,5697,AEAweb
5697,10.1257/aer.103.5.1925,5698,AEAweb
5698,10.1257/aer.103.5.1960,5699,AEAweb
5699,10.1257/aer.103.5.1977,5700,AEAweb
5700,10.1257/aer.103.5.2003,5701,AEAweb
5701,10.1257/aer.103.5.2021,5702,AEAweb
5702,10.1257/aer.103.5.2041,5703,AEAweb
5703,10.1257/aer.103.5.2050,5704,AEAweb
5704,10.1257/aer.103.6.2052,5705,AEAweb
5705,10.1257/aer.103.6.2087,5706,AEAweb
5706,10.1257/aer.103.6.2121,5707,AEAweb
5707,10.1257/aer.103.6.2169,5708,AEAweb
5708,10.1257/aer.103.6.2196,5709,AEAweb
5709,10.1257/aer.103.6.2227,5710,AEAweb
5710,10.1257/aer.103.6.2265,5711,AEAweb
5711,10.1257/aer.103.6.2296,5712,AEAweb
5712,10.1257/aer.103.6.2328,5713,AEAweb
5713,10.1257/aer.103.6.2352,5714,AEAweb
5714,10.1257/aer.103.6.2384,5715,AEAweb
5715,10.1257/aer.103.6.2412,5716,AEAweb
5716,10.1257/aer.103.6.2437,5717,AEAweb
5717,10.1257/aer.103.6.2466,5718,AEAweb
5718,10.1257/aer.103.6.2499,5719,AEAweb
5719,10.1257/aer.103.6.2530,5720,AEAweb
5720,10.1257/aer.103.6.2554,5721,AEAweb
5721,10.1257/aer.103.6.2585,5722,AEAweb
5722,10.1257/aer.103.6.2612,5723,AEAweb
5723,10.1257/aer.103.6.2633,5724,AEAweb
5724,10.1257/aer.103.7.2643,5725,AEAweb
5725,10.1257/aer.103.7.2683,5726,AEAweb
5726,10.1257/aer.103.7.2722,5727,AEAweb
5727,10.1257/aer.103.7.2752,5728,AEAweb
5728,10.1257/aer.103.7.2790,5729,AEAweb
5729,10.1257/aer.103.7.2811,5730,AEAweb
5730,10.1257/aer.103.7.2848,5731,AEAweb
5731,10.1257/aer.103.7.2875,5732,AEAweb
5732,10.1257/aer.103.7.2911,5733,AEAweb
5733,10.1257/aer.103.7.2935,5734,AEAweb
5734,10.1257/aer.103.7.2960,5735,AEAweb
5735,10.1257/aer.103.7.3001,5736,AEAweb
5736,10.1257/aer.103.7.3022,5737,AEAweb
5737,10.1257/aer.103.7.3045,5738,AEAweb
5738,10.1257/aer.103.7.3071,5739,AEAweb
5739,10.1257/aer.103.7.3084,5740,AEAweb
5740,10.1257/aer.103.7.3102,5741,AEAweb
5741,10.1257/aer.104.1.1,5742,AEAweb
5742,10.1257/aer.104.1.123,5743,AEAweb
5743,10.1257/aer.104.1.149,5744,AEAweb
5744,10.1257/aer.104.1.183,5745,AEAweb
5745,10.1257/aer.104.1.224,5746,AEAweb
5746,10.1257/aer.104.1.252,5747,AEAweb
5747,10.1257/aer.104.1.27,5748,AEAweb
5748,10.1257/aer.104.1.277,5749,AEAweb
5749,10.1257/aer.104.1.291,5750,AEAweb
5750,10.1257/aer.104.1.308,5751,AEAweb
5751,10.1257/aer.104.1.323,5752,AEAweb
5752,10.1257/aer.104.1.338,5753,AEAweb
5753,10.1257/aer.104.1.66,5754,AEAweb
5754,10.1257/aer.104.1.84,5755,AEAweb
5755,10.1257/aer.104.10.2941,5756,AEAweb
5756,10.1257/aer.104.10.2975,5757,AEAweb
5757,10.1257/aer.104.10.3003,5758,AEAweb
5758,10.1257/aer.104.10.3038,5759,AEAweb
5759,10.1257/aer.104.10.3073,5760,AEAweb
5760,10.1257/aer.104.10.3115,5761,AEAweb
5761,10.1257/aer.104.10.3154,5762,AEAweb
5762,10.1257/aer.104.10.3186,5763,AEAweb
5763,10.1257/aer.104.10.3222,5764,AEAweb
5764,10.1257/aer.104.10.3256,5765,AEAweb
5765,10.1257/aer.104.10.3288,5766,AEAweb
5766,10.1257/aer.104.10.3297,5767,AEAweb
5767,10.1257/aer.104.10.3335,5768,AEAweb
5768,10.1257/aer.104.10.3365,5769,AEAweb
5769,10.1257/aer.104.11.3397,5770,AEAweb
5770,10.1257/aer.104.11.3434,5771,AEAweb
5771,10.1257/aer.104.11.3459,5772,AEAweb
5772,10.1257/aer.104.11.3481,5773,AEAweb
5773,10.1257/aer.104.11.3498,5774,AEAweb
