,combined
172,"AB: In this paper, the authors document that the volatility of monthly real interest rates is characterized by long periods of relatively constant volatility, interrupted by short periods of sharp increases in volatility. Moreover, volatility is correlated with measures of economic activity and financial market frictions. In particular, the conditional variance of real interest rates is negatively correlated with the growth rate of industrial production and positively correlated with the spread between the borrowing and the lending rate. They develop an equilibrium model with financial frictions that is able to mimic the observed behavior of the volatility of interest rates. The model can explain the negative correlation of the conditional variance with the business cycle and the positive correlation with the spread between the borrowing and the lending rate."
173,"DE: Interest Rates: Determination, Term Structure, and Effects E43"
174,"KY: Financial Markets, Interest Rates, Interest"
175,GD: U.S.
176,GR: Northern America
177,LA: English
178,UD: 199810
179,AN: 0473218
180,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
181,TI: Money and Output Viewed through a Rolling Window
182,"AU: Swanson, Norman R."
183,AF: PA State U
184,"SO: Journal of Monetary Economics, 41(3), June 1998, pp. 455-73"
185,IS: 0304-3932
186,AV: http://www.sciencedirect.com/science/journal/03043932
187,DT: Journal Article
188,PY: 1998
189,"AB: The author examines the extent to which fluctuations in the money stock anticipate (or Granger cause) fluctuations in real output using a variety of rolling window and increasing window estimation techniques. Various models are considered using simple sum as well as Divisia measures of M1 and M2, income, prices, and both the T-bill rate and the commercial paper rate. Findings indicate that the relation between income, money, prices, and interest rates is stable, as long as sufficient data are used, and that there is cointegration among the variables considered, although cointegration spaces become very difficult to estimate precisely when smaller windows of data are used. Further, both M1 and M2 are shown to be important predictors of income for the entire period from 1960:2-1996:3, based on modified versions of what the author terms the 'most damaging' specifications from Friedman and Kuttner (1993) and Thoma (1994). His new evidence is based in part on a rather novel model selection approach to examining the relationship between money and income."
190,"DE: Money Supply, Credit, Money Multipliers E51Macroeconomics: Production E23"
191,"KY: M1, M2, Money Stock, Money, Output"
192,GD: U.S.
193,GR: Northern America
194,LA: English
195,UD: 199810
196,AN: 0473219
197,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
198,TI: Detrending and Business Cycle Facts
199,"AU: Canova, Fabio"
200,"AF: U Pompeu Fabra, U Modena, and CEPR"
201,"SO: Journal of Monetary Economics, 41(3), June 1998, pp. 475-512"
202,IS: 0304-3932
203,AV: http://www.sciencedirect.com/science/journal/03043932
204,DT: Journal Article
205,PY: 1998
206,AB: This paper examines the business cycle properties of a small set of a real U.S. macroeconomic time series using a variety of detrending methods. It is shown that both quantitatively and qualitatively 'stylized facts' of U.S. business cycles vary widely across detrending methods and that alternative detrending filters extract different types of information from the data. Implications and suggestions for current macroeconomic practice are provided.
207,"DE: Business Fluctuations, Cycles E32Model Evaluation, Validation, and Selection C52"
208,"KY: Business Cycles, Cycle, Macroeconomics"
209,GD: U.S.
210,GR: Northern America
211,LA: English
212,UD: 199810
213,AN: 0473220
214,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
215,TI: Detrending and Business Cycle Facts: A Comment
216,"AU: Burnside, Craig"
217,AF: World Bank
218,"SO: Journal of Monetary Economics, 41(3), June 1998, pp. 513-32"
219,IS: 0304-3932
220,AV: http://www.sciencedirect.com/science/journal/03043932
221,DT: Journal Article
222,PY: 1998
223,"AB: There is nothing misleading in the fact that different filtering techniques lead to different facts about macroeconomic time series. The fact that economists use a large number of filters to extract the 'cyclical' and 'trend' components of time series simply means that these concepts do not have unique meaning among them. Alternative filters provide different windows through which economists can examine their models and data. It is an open question as to whether some of these windows are more or less interesting to look through. The fact that some economists restrict themselves to a small set of filters is an issue to the extent that they thereby induce a lack of power. Here, the author argues that a commonly used method of testing business cycle models induces no such lack of power."
224,"DE: Business Fluctuations, Cycles E32Model Evaluation, Validation, and Selection C52"
225,"KY: Business Cycles, Cycle, Macroeconomics"
226,GD: U.S.
227,GR: Northern America
228,LA: English
229,UD: 199810
230,AN: 0473221
231,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
232,TI: Detrending and Business Cycle Facts: A User's Guide
233,"AU: Canova, Fabio"
234,"AF: U Pompeu Fabra, U Modena, and CEPR"
235,"SO: Journal of Monetary Economics, 41(3), June 1998, pp. 533-40"
236,IS: 0304-3932
237,AV: http://www.sciencedirect.com/science/journal/03043932
238,DT: Journal Article
239,PY: 1998
240,AB: This note argues that it is hardly the case that the profession is fully aware that the application of different filters to the data leads to different outcomes and that there is enough evidence to claim that these differences are unimportant to evaluate the fit models to the data.
241,"DE: Business Fluctuations, Cycles E32"
242,"KY: Business Cycles, Cycle"
243,GD: U.S.
244,GR: Northern America
245,LA: English
246,UD: 199810
247,AN: 0473222
248,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
249,TI: The Optimum Quantity of Debt
250,"AU: Aiyagari, S. Rao, McGrattan, Ellen R."
251,"AF: U Rochester, Federal Reserve Bank of Minneapolis"
252,"SO: Journal of Monetary Economics, 42(3), December 1998, pp. 447-69"
253,IS: 0304-3932
254,AV: http://www.sciencedirect.com/science/journal/03043932
255,DT: Journal Article
256,PY: 1998
257,"AB: The authors find that the welfare gains to being at the optimum quantity of debt rather than the current U.S. level are small, and, therefore, concerns regarding the high level of debt in the U.S. economy may be misplaced. This finding is based on a model of a large number of infinitely lived households whose saving behavior is influenced by precautionary saving motives and borrowing constraints. This model incorporates a different role for government debt than is found in standard models, and it captures different cost-benefit trade-offs. On the benefit side, government debt enhances the liquidity of households by providing an additional means of smoothing consumption and by effectively loosening borrowing constraints. On the cost side, the implied taxes have adverse wealth distribution and incentive effects. In addition, government debt crowds out capital via higher interest rates and lowers per capita consumption."
258,"DE: Fiscal Policy E62National Debt, Debt Management, Sovereign Debt H63"
259,KY: Debt
260,LA: English
261,UD: 199904
262,AN: 0485782
263,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
264,TI: Real Interest Rates and Central Bank Operating Procedures
265,"AU: Canzoneri, Matthew B., Dellas, Harris"
266,"AF: CEPR and Georgetown U, IMOII, Catholic U Louvain, Athens U Econ"
267,"SO: Journal of Monetary Economics, 42(3), December 1998, pp. 471-94"
268,IS: 0304-3932
269,AV: http://www.sciencedirect.com/science/journal/03043932
270,DT: Journal Article
271,PY: 1998
272,"AB: The authors use consumption-based CAPM models (with fixed and flexible wages) to analyze the effect of central bank operating procedures on the ex ante real rate of return on a one-period nominal bond. They show that operating procedures affect both the risk-free rate and the risk premium. Nominal interest rate targeting produces the highest real interest rates, money targeting produces the lowest rates, and nominal income targeting comes out somewhere in between. The authors' simulations suggest that the central bank's choice of operating procedure may make as much as fifty or one hundred basis points difference in the real rate of interest. The role of monetary aggregates has diminished in most central banks' operating procedures, and this provides one explanation for the common perception that real interest rates may have risen. Nevertheless, their analysis also demonstrates that there is no presumption that monetary targeting dominates from a welfare point of view."
