index,AuthorID,AuthorName
3075,3465,Leonard Waverman
3076,3466,Leonardo Auernheimer
3077,3467,Leonardo Bartolini
3078,3468,Leonardo Bursztyn
3079,3469,Leonardo Felli
3080,3470,Leonardo Leiderman
3081,3471,Leonardo Melosi
3082,3472,Leonce Ndikumana
3083,3473,Leonid Kogan
3084,3474,Leslie M. Marx
3085,3475,Leslie Moscow McGranahan
3086,3476,Leslie S. Stratton
3087,3477,Leslie Young
3088,3478,Lester G. Telser
3089,3479,Levis A. Kochin
3090,3480,Levon Barseghyan
3091,3481,Lewis Evans
3092,3482,Li Way Lee
3093,3483,Liam P. Ebrill
3094,3484,Liang Hu
3095,3485,Lijing Zhu
3096,3486,Linchun Chen
3097,3487,Linda Babcock
3098,3488,Linda Blumberg
3099,3489,Linda L. Tesar
3100,3490,Linda Loubert
3101,3491,Linda M. Woodland
3102,3492,Linda S. Goldberg
3103,3493,Lindsay M. King
3104,3494,Ling Huang
3105,3495,Lior Menzly
3106,3496,Liran Einav
3107,3497,Lisa B. Kahn
3108,3498,Lisa Farrell
3109,3499,Lisa Gennetian
3110,3500,Lisa George
3111,3501,Lisa R. Anderson
3112,3502,Lisa Sanbonmatsu
3113,3503,Lise Vesterlund
3114,3504,Lixin Colin Xu
3115,3505,Lixin Huang
3116,3507,Logan T. Lewis
3117,3508,Lones Smith
3118,3509,Loren Brandt
3119,3510,Lorenz Goette
3120,3511,Lorenzo Caliendo
3121,3512,Lori Beaman
3122,3513,Lorin M. Hitt
3123,3514,Louis Eeckhoudt
3124,3515,Louis Kaplow
3125,3516,Louis L. Wilde
3126,3517,Louis Maccini
3127,3518,Louis Makowski
3128,3519,Louis N. Christofides
3129,3520,Louis Phaneuf
3130,3521,Louis Phlips
3131,3522,Louis Putterman
3132,3523,Louis S. Jacobson
3133,3524,Louis Silvia
3134,3525,Louis-André Gérard-Varet
3135,3526,Louise Sheiner
3136,3527,Loukas Karabarbounis
3137,3528,Lowell J. Taylor
3138,3530,Lu Zhang
3139,3531,Luba Petersen
3140,3532,Ľuboš Pástor
3141,3533,Luc Laeven
3142,3534,Luc Renneboog
3143,3535,Luca Anderlini
3144,3536,Luca Antonio Ricci
3145,3537,Luca Benati
3146,3538,Luca David Opromolla
3147,3539,Luca Rigotti
3148,3540,Lucas C. Coffman
3149,3542,Lucas W. Davis
3150,3543,Lucia Foster
3151,3544,Lucian Arye Bebchuk
3152,3545,Luciano Pomatto
3153,3546,Lucie Schmidt
3154,3547,Lucy White
3155,3548,Ludger Woessmann
3156,3549,Ludovic Renou
3157,3550,Luigi Guiso
3158,3551,Luigi Paciello
3159,3552,Luigi Pistaferri
3160,3553,Luigi Zingales
3161,3554,Luis A. Rivera-Batiz
3162,3555,Luis Catão
3163,3556,Luis Garicano
3164,3557,Luis Locay
3165,3558,Luis M. Viceira
3166,3559,Luis Rayo
3167,3561,Luisa Blanco
3168,3562,Luisa Lambertini
3169,3563,Lukasz A. Drozd
3170,3564,Lung-Fei Lee
3171,3565,Lutz G. Arnold
3172,3566,Lutz Hendricks
3173,3567,Lutz Kilian
3174,3568,Luís M. B. Cabral
3175,3569,Luís Santos-Pinto
3176,3570,Lynette Hilton
3177,3571,Lynn E. Browne
3178,3572,M. Ali Khan
3179,3573,M. Ayhan Kose
3180,3574,M. Bumin Yenmez
3181,3575,M. Christopher Roebuck
3182,3576,M. Daniele Paserman
3183,3577,M. G. Quibria
3184,3578,M. Hasan Imam
3185,3579,M. Hashem Pesaran
3186,3580,M. Kate Bundorf
3187,3581,M. Keith Chen
3188,3583,M. L. Greenhut
3189,3584,M. Marit Rehavi
3190,3585,M. Scott Taylor
3191,3587,M. Utku Ünver
3192,3588,Maarten Goos
3193,3589,Maarten J. Voors
3194,3590,Maarten Lindeboom
3195,3592,Mabel Tidball
3196,3593,Magne Mogstad
3197,3594,Magnus Johannesson
3198,3595,Maitreesh Ghatak
3199,3596,Makoto Nakajima
3200,3597,Makoto Ohta
3201,3598,Makoto Sakurai
3202,3599,Makoto Shimoji
3203,3600,Makoto Yano
3204,3601,Malcolm Baker
3205,3602,Malcolm R. Burns
3206,3603,Mallesh M. Pai
3207,3604,Mancur Olson
3208,3605,Manfred Tietzel
3209,3606,Manisha Shah
3210,3607,Manjong Lee
3211,3608,Manju Puri
3212,3609,Manos Matsaganis
3213,3610,Manuel A. Domínguez
3214,3611,Manuel Amador
3215,3612,Manuel Arellano
3216,3613,Manuel S. Santos
3217,3614,Manuel Trajtenberg
3218,3615,Manuela Angelucci
3219,3616,Mar Reguant
3220,3617,Mara Faccio
3221,3618,Mara Lederman
3222,3619,Marc A. Miles
3223,3620,Marc A. Van Audenrode
3224,3621,Marc D. Weidenmier
3225,3622,Marc Dudey
3226,3623,Marc Fleurbaey
3227,3624,Marc Gurgand
3228,3625,Marc Ivaldi
3229,3626,Marc J. Melitz
3230,3627,Marc K. Chan
3231,3629,Marc Nerlove
3232,3630,Marc P. Giannoni
3233,3631,Marc Rysman
3234,3632,Marc Uetz
3235,3633,Marc-Andreas Muendler
3236,3634,Marcella Alsan
3237,3635,Marcelo J. Moreira
3238,3636,Marcelo L. Veracierto
3239,3637,Marciano Siniscalchi
3240,3638,Marcin Kacperczyk
3241,3639,Marcin Pęski
3242,3640,Marco Antonio Campos Martins
3243,3641,Marco Bassetto
3244,3642,Marco Battaglini
3245,3643,Marco Cagetti
3246,3644,Marco Casari
3247,3645,Marco Castillo
3248,3646,Marco Cipriani
3249,3647,Marco Del Negro
3250,3648,Marco J. van der Leij
3251,3649,Marco Manacorda
3252,3650,Marco Mariotti
3253,3651,Marco Ottaviani
3254,3652,Marco Pagano
3255,3653,Marco Piovesan
3256,3654,Marco Runkel
3257,3655,Marcus Hagedorn
3258,3656,Marcus J. Chambers
3259,3657,Marcus Stanley
3260,3658,Marcy Burchfield
3261,3659,Marek Hessel
3262,3660,Marek Pycia
3263,3661,Marek Weretka
3264,3662,Margaret A. Meyer
3265,3663,Margaret E. Slade
3266,3664,Margarida Duarte
3267,3665,Maria Constantopoulos
3268,3666,Maria G. Perozek
3269,3667,Maria Guadalupe
3270,3668,Maria J. Hanratty
3271,3669,Maria M. Ducla-Soares
3272,3670,Maria Paz Espinosa
3273,3671,Maria Petrova
3274,3672,Mariacristina De Nardi
3275,3673,Mariagiovanna Baccara
3276,3674,Marian V. Wrobel
3277,3675,Marianna Belloc
3278,3676,Marianne Baxter
3279,3677,Marianne Bertrand
3280,3679,Marianne E. Page
3281,3680,Marianne P. Bitler
3282,3681,Mariano M. Croce
3283,3682,Mariano Tommasi
3284,3683,Mariassunta Giannetti
3285,3684,Marie T. Mora
3286,3685,Marie Thursby
3287,3686,Marie-Claire Villeval
3288,3687,Marie-Eve Lachance
3289,3688,Marie-Louise Vierø
3290,3689,Mariko Sakakibara
3291,3690,Marilda Sotomayor
3292,3691,Marina Azzimonti
3293,3692,Marina Halac
3294,3693,Marine Carrasco
3295,3694,Marinella Leone
3296,3696,Mario I. Blejer
3297,3697,Mario J. Crucini
3298,3698,Mario J. Miranda
3299,3699,Mario Pagliero
3300,3700,Marion B. Stewart
3301,3701,Marion Oury
3302,3702,Marios Zachariadis
3303,3703,Maristella Botticini
3304,3704,Marius Schwartz
3305,3705,Marjorie A. Flavin
3306,3707,Mark A. Satterthwaite
3307,3708,Mark Aguiar
3308,3709,Mark Armstrong
3309,3710,Mark B. McClellan
3310,3711,Mark Bagnoli
3311,3712,Mark Bergen
3312,3714,Mark Bils
3313,3715,Mark Braverman
3314,3716,Mark C. Berger
3315,3717,Mark C. Freeman
3316,3718,Mark C. Strazicich
3317,3719,Mark Carlson
3318,3720,Mark Dean
3319,3721,Mark Doms
3320,3723,Mark Dynarski
3321,3724,Mark E. Fisher
3322,3725,Mark E. Glickman
3323,3726,Mark E. Votruba
3324,3727,Mark G. Duggan
3325,3728,Mark G. Herander
3326,3729,Mark Gersovitz
3327,3730,Mark Gertler
3328,3731,Mark Gradstein
3329,3733,Mark Heitmann
3330,3734,Mark Huggett
3331,3735,Mark Israel
3332,3736,Mark J. Garmaise
3333,3737,Mark J. Machina
3334,3738,Mark J. Moran
3335,3739,Mark J. Roberts
3336,3740,Mark J. Warshawsky
3337,3741,Mark Jenkins
3338,3742,Mark L. Mitchell
3339,3743,Mark Lang
3340,3744,Mark M. Pitt
3341,3746,Mark N. Greene
3342,3747,Mark O. Wilhelm
3343,3748,Mark P. Taylor
3344,3749,Mark R. Cullen
3345,3750,Mark R. Jacobsen
3346,3751,Mark R. Killingsworth
3347,3752,Mark R. Rosenzweig
3348,3754,Mark Rush
3349,3755,Mark S. Grinblatt
3350,3757,Mark Schankerman
3351,3758,Mark Stegeman
3352,3759,Mark Stewart
3353,3760,Mark V. Pauly
3354,3761,Mark V. Van Boening
3355,3762,Mark W. Watson
3356,3763,Marko Tervio
3357,3765,Markus Brückner
3358,3766,Markus Goldstein
3359,3767,Markus K. Brunnermeier
3360,3768,Markus Krätzig
3361,3770,Markus M. Mobius
3362,3770,Markus M. Möbius
3363,3772,Marquise McGraw
3364,3773,Martha J. Bailey
3365,3774,Martha L. Olney
3366,3775,Martha de Melo
3367,3776,Marti G. Subrahmanyam
3368,3777,Martijn J. van den Assem
3369,3778,Martin B. Hackmann
3370,3779,Martin B. Knudsen
3371,3780,Martin B. Zimmerman
3372,3781,Martin Berka
3373,3782,Martin Brown
3374,3785,Martin D'Amours
3375,3786,Martin D. D. Evans
3376,3787,Martin D. Dooley
3377,3788,Martin D. Smith
3378,3789,Martin Dufwenberg
3379,3791,Martin F. Hellwig
3380,3792,Martin Farnham
3381,3794,Martin G. Kocher
3382,3795,Martin Gaynor
3383,3796,Martin J. Bailey
3384,3797,Martin J. Osborne
3385,3798,Martin K. Perry
3386,3799,Martin L. Parkinson
3387,3800,Martin L. Weitzman
3388,3801,Martin Lettau
3389,3803,Martin Pesendorfer
3390,3804,Martin Ravallion
3391,3805,Martin S. Eichenbaum
3392,3806,Martin S. Feldstein
3393,3807,Martin Schneider
3394,3809,Martin Strobel
3395,3810,Martín Uribe
3396,3811,Martin W. Cripps
3397,3812,Martin Weber
3398,3814,Martina Björkman
3399,3815,Martín A. Rossi
3400,3817,Marvin Goodfriend
3401,3818,Mary Amiti
3402,3819,Mary A. Burke
3403,3820,Mary E. Graham
3404,3821,Mary F. Kokoski
3405,3822,Mary Norris
3406,3823,Mary S. Schranz
3407,3824,Marzena Rostek
3408,3825,Masahiko Aoki
3409,3826,Masahiro Kawai
3410,3827,Masahiro Okuno-Fujiwara
3411,3828,Masako Ueda
3412,3829,Masanori Hashimoto
3413,3830,Masao Ogaki
3414,3831,Masatoshi Tsumagari
3415,3832,Masayuki Otaki
3416,3833,Massimo Marinacci
3417,3834,Massimo Morelli
3418,3835,Massimo Motta
3419,3836,Massimo Rostagno
3420,3837,Mathias Dewatripont
3421,3838,Mathias Drehmann
3422,3839,Mathias Thoenig
3423,3840,Mathias Trabandt
3424,3841,Mathieu Parenti
3425,3842,Matias Busso
3426,3843,Matias D. Cattaneo
3427,3844,Matias Iaryczower
3428,3845,Matilde Bombardini
3429,3846,Mats Persson
3430,3847,Matthew A. Turner
3431,3848,Matteo Cervellati
3432,3849,Matteo Iacoviello
3433,3850,Matteo Salto
3434,3852,Matthew B. Canzoneri
3435,3853,Matthew C. Weinberg
3436,3855,Matthew D. Shapiro
3437,3856,Matthew E. Kahn
3438,3857,Matthew Elliott
3439,3858,Matthew Ellman
3440,3859,Matthew C. Farrelly
3441,3860,Matthew Gentry
3442,3861,Matthew Gentzkow
3443,3862,Matthew Grennan
3444,3863,Matthew Hansen
3445,3864,Matthew Hendrey
3446,3865,Matthew J. Baker
3447,3866,Matthew J. Butler
3448,3867,Matthew J. Kotchen
3449,3868,Matthew J. Lindquist
3450,3869,Matthew J. Notowidigdo
3451,3871,Matthew Mitchell
3452,3872,Matthew Neidell
3453,3874,Matthew O. Jackson
3454,3875,Matthew Osborne
3455,3876,Matthew Rabin
3456,3877,Matthew Richardson
3457,3878,Matthew S. Dey
3458,3879,Matthew S. Goldberg
3459,3881,Matthew Shum
3460,3883,Matthias Doepke
3461,3884,Matthias Hagmann
3462,3885,Matthias Schündeln
3463,3886,Matthias Sutter
3464,3887,Matthijs R. Wildenbeest
3465,3888,Mattias Polborn
3466,3889,Matz Dahlberg
3467,3890,Maura P. Doyle
3468,3892,Maureen L. Cropper
3469,3893,Maurice D. Levi
3470,3894,Maurice E. Schweitzer
3471,3895,Maurice Lucas
3472,3896,Maurice Obstfeld
3473,3897,Maurizio Mazzocco
3474,3898,Maurry Tamarkin
3475,3899,Max H. Bazerman
3476,3900,Maxim Boycko
3477,3901,Maxim Engers
3478,3902,Maxim Troshkin
3479,3903,Maximilian Auffhammer
3480,3904,Maximo Torero
3481,3905,Mazhar Waseem
3482,3908,Meghan R. Busse
3483,3909,Mehmet Caner
3484,3910,Mehmet Ekmekci
3485,3911,Mehmet Y. Gurdal
3486,3912,Mehmet Yorukoglu
3487,3913,Mehmet Zahid Samancioglu
3488,3914,Meir Kohn
3489,3915,Melanie Guldi
3490,3916,Melinda C. Miller
3491,3917,Melinda Sandler Morrill
3492,3918,Melissa Dell
3493,3919,Melissa Famulari
3494,3920,Melissa S. Kearney
3495,3921,Melvin Stephens Jr.
3496,3922,Melvin W. Reder
3497,3924,Melvyn G. Coles
3498,3925,Meng-Yu Liang
3499,3926,Meredith A. Crowley
3500,3927,Meredith Fowlie
3501,3928,Merton H. Miller
3502,3929,Mervyn A. King
3503,3930,Merwan Engineer
3504,3931,Meta Brown
3505,3932,Micael Castanheira
3506,3933,Micha Gisser
3507,3934,Michael A. Clemens
3508,3935,Michael A. Salinger
3509,3936,Michael B. Devereux
3510,3937,Michael Baker
3511,3939,Michael Brandt
3512,3940,Michael Bruno
3513,3941,Michael C. Burda
3514,3942,Michael C. Jensen
3515,3943,Michael C. Keeley
3516,3944,Michael C. Yates
3517,3945,Michael Callen
3518,3946,Michael Conlin
3519,3947,Michael D. Bauer
3520,3949,Michael D. Grubb
3521,3950,Michael D. Hurd
3522,3952,Michael D. Makowsky
3523,3953,Michael D. Whinston
3524,3954,Michael David Bordo
3525,3955,Michael Dotsey
3526,3956,Michael E. Burns
3527,3957,Michael E. Waugh
3528,3958,Michael F. Sproul
3529,3959,Michael Faye
3530,3960,Michael Firth
3531,3961,Michael Fortunato
3532,3962,Michael Frakes
3533,3963,Michael Gibbs
3534,3965,Michael Gort
3535,3966,Michael Greenstone
3536,3967,Michael Grossman
3537,3968,Michael H. Riordan
3538,3969,Michael H. Rothkopf
3539,3970,Michael Hazilla
3540,3971,Michael Horvath
3541,3972,Michael Hout
3542,3973,Michael Hoy
3543,3975,Michael I. Norton
3544,3976,Michael J. Boskin
3545,3977,Michael J. Doane
3546,3978,Michael J. Fishman
3547,3979,Michael J. Graetz
3548,3980,Michael J. Hilmer
3549,3981,Michael J. Meurer
3550,3982,Michael J. Moore
3551,3983,Michael J. Rebello
3552,3984,Michael J. Roberts
3553,3985,Michael Jansson
3554,3986,Michael Jones
3555,3987,Michael K. Price
3556,3989,Michael Kearns
3557,3990,Michael Keen
3558,3991,Michael Kent Block
3559,3992,Michael Khoo
3560,3993,Michael Kirchler
3561,3994,Michael W. Klein
3562,3995,Michael Kosfeld
3563,3996,Michael Kremer
3564,3997,Michael L. Anderson
3565,3998,Michael L. Bognanno
3566,3999,Michael L. Davis
3567,4000,Michael L. Katz
3568,4001,Michael L. Lemmon
3569,4002,Michael L. Wachter
3570,4003,Michael M. Knetter
3571,4004,Michael Mandler
3572,4005,Michael Manove
3573,4007,Michael Mussa
3574,4008,Michael Ostrovsky
3575,4009,Michael P. Dooley
3576,4010,Michael P. Keane
3577,4011,Michael P. Ward
3578,4012,Michael Parkin
3579,4013,Michael Peters
3580,4014,Michael Powell
3581,4015,Michael Pries
3582,4016,Michael R. Baye
3583,4017,Michael R. Darby
3584,4018,Michael R. Olneck
3585,4019,Michael R. Ransom
3586,4021,Michael Rothschild
3587,4022,Michael S. Weisbach
3588,4023,Michael Sampson
3589,4024,Michael Sattinger
3590,4025,Michael Schwarz
3591,4026,Michael Sinkinson
3592,4028,Michael Spezio
3593,4029,Michael T. Belongia
3594,4030,Michael T. Owyang
3595,4031,Michael Ting
3596,4032,Michael Visscher
3597,4033,Michael Visser
3598,4034,Michael W. L. Elsby
3599,4035,Michael Waldman
3600,4036,Michael Waterson
3601,4037,Michael Watts
3602,4038,Michael Wolf
3603,4039,Michael Woodford
3604,4040,Michal Bauer
3605,4041,Michal Fabinger
3606,4042,Michel André Maréchal
3607,4044,Michel Benaim
3608,4044,Michel Benaïm
3609,4045,Michel Le Breton
3610,4046,Michel Moreaux
3611,4047,Michele Boldrin
3612,4048,Michele Piccione
3613,4049,Michelle Alexopoulos
3614,4050,Michelle J. White
3615,4051,Michelle R. Garfinkel
3616,4052,Michelle Sovinsky Goeree
3617,4053,Michelle Stegman Bailey
3618,4054,Michihiro Kandori
3619,4055,Michèle Tertilt
3620,4056,Mick Silver
3621,4057,Miguel A. Costa-Gomes
3622,4058,Miguel A. León-Ledesma
3623,4059,Miguel A. Meléndez-Jiménez
3624,4060,Miguel A. Portela
3625,4062,Miguel Urquiola
3626,4063,Mihai Manea
3627,4064,Mihir A. Desai
3628,4066,Mikael Carlsson
3629,4067,Mikael Lindahl
3630,4068,Mikal Skuterud
3631,4069,Mike Burkart
3632,4070,Mikhail Golosov
3633,4071,Mikhail Myagkov
3634,4072,Miklós Koren
3635,4074,Miles S. Kimball
3636,4075,Milton C. Weinstein
3637,4076,Milton Friedman
3638,4077,Milton Harris
3639,4078,Min Lee
3640,4079,Mine Zeynep Senses
3641,4080,Ming Huang
3642,4081,Ming-Ching Luoh
3643,4082,Ming-Jen Lin
3644,4083,Minseong Kim
3645,4084,Miquel Faig
3646,4085,Mira Bernstein
3647,4086,Mirabelle Muûls
3648,4087,Mireia Jofre-Bonet
3649,4088,Mireille Jacobson
3650,4089,Mirko Draca
3651,4090,Mirko Wiederholt
3652,4091,Mitchell A. Petersen
3653,4092,Mo Xiao
3654,4093,Mo-Yin S. Tam
3655,4095,Mohamad L. Hammour
3656,4096,Mohamed Shehata
3657,4097,Mohamed Taamouti
3658,4098,Mohammad Isaqzadeh
3659,4099,Mohammad Nazmul Hassan
3660,4100,Mohammed Abdellaoui
3661,4101,Mohammed S. Khaled
3662,4102,Mohsin S. Khan
3663,4103,Molly Lipscomb
3664,4104,Monica Martinez-Bravo
3665,4105,Monika Mrázová
3666,4106,Monika Piazzesi
3667,4107,Monika Schnitzer
3668,4108,Morgan Kelly
3669,4109,Morgan O. Reynolds
3670,4110,Moritz Meyer-ter-Vehn
3671,4111,Moritz Schularick
3672,4112,Morris A. Davis
3673,4114,Morten Bennedsen
3674,4115,Morten I. Lau
3675,4116,Morten O. Ravn
3676,4117,Morten Ørregaard Nielsen
3677,4119,Moses Shayo
3678,4120,Moshe Buchinsky
3679,4121,Moshe Hazan
3680,4122,Moshe Levy
3681,4123,Motohiro Yogo
3682,4124,Motoshige Itoh
3683,4125,Motty Perry
3684,4126,Muhamet Yildiz
3685,4127,Mukesh Eswaran
3686,4128,Mukhtar M. Ali
3687,4129,Mukti Khaire
3688,4130,Murat Iyigun
3689,4131,Muriel Niederle
3690,4132,Murray C. Kemp
3691,4133,Murray Z. Frank
3692,4134,Myron S. Scholes
3693,4135,Myrto Kalouptsidi
3694,4136,Mário Rui Páscoa
3695,4137,Mårten Palme
3696,4138,Mónica García-Pérez
3697,4139,N. Gregory Mankiw
3698,4142,Nachum Sicherman
3699,4143,Nada Eissa
3700,4144,Nagore Iriberri
3701,4145,Nahid Tabatabai
3702,4146,Naihua Duan
3703,4147,Nan Li
3704,4148,Nancy L. Rose
3705,4149,Nancy L. Stokey
3706,4150,Nancy Nicosia
3707,4151,Nancy Peregrim Marion
3708,4152,Nancy Qian
3709,4153,Nancy T. Gallini
3710,4155,Narayana R. Kocherlakota
3711,4156,Natalia Fabra
3712,4157,Natalia Jiménez
3713,4158,Natalia Kovrijnykh
3714,4159,Natalia Ramondo
3715,4160,Natalia Rigol
3716,4161,Natalia Tsukanova
3717,4162,Nathan Fiala
3718,4163,Nathan H. Miller
3719,4164,Nathan Nunn
3720,4165,Nathan Palmer
3721,4166,Nathan S. Balke
3722,4167,Nathan Schiff
3723,4168,Nathan Sussman
3724,4169,Nathaniel Baum-Snow
3725,4170,Nathaniel Gregory
3726,4171,Nathaniel H. Leff
3727,4172,Nathaniel Hendren
3728,4173,Nathaniel Hilger
3729,4175,Nathaniel T. Wilcox
3730,4176,Nava Ashraf
3731,4177,Navin Kartik
3732,4178,Nazrul Islam
3733,4179,Neale Mahoney
3734,4180,Neel Sundaresan
3735,4181,Neelam Jain
3736,4182,Neeltje Van Horen
3737,4183,Neeraj Sood
3738,4184,Neil A. Doherty
3739,4185,Neil Bruce
3740,4186,Neil D. Pearson
3741,4187,Neil Hohmann
3742,4188,Neil R. Ericsson
3743,4189,Neil Sheflin
3744,4190,Neil Shephard
3745,4191,Neil Wallace
3746,4192,Nejat Anbarci
3747,4193,Nelson C. Mark
3748,4195,Nengjiu Ju
3749,4196,Nese Yildiz
3750,4197,Nezih Guner
3751,4198,Ngo Van Long
3752,4199,Nicholas A. Christakis
3753,4200,Nicholas Barberis
3754,4202,Nicholas Economides
3755,4203,Nicholas G. Rupp
3756,4204,Nicholas L. Wilson
3757,4205,Nicholas Li
3758,4206,Nicholas M. Kiefer
3759,4207,Nicholas M. Kreisle
3760,4208,Nicholas Ryan
3761,4209,Nicholas S. Souleles
3762,4211,Nicholas Turner
3763,4212,Nicholas Z. Muller
3764,4213,Nichole Szembrot
3765,4214,Nicholas Bloom
3766,4215,Nick Feltovich
3767,4216,Nick Netzer
3768,4217,Nico Voigtländer
3769,4218,Nicola Cetorelli
3770,4220,Nicola Fuchs-Schundeln
3771,4220,Nicola Fuchs-Schündeln
3772,4221,Nicola Gennaioli
3773,4222,Nicola Lacetera
3774,4223,Nicola Pavoni
3775,4224,Nicola Persico
3776,4225,Nicolae Gârleanu
3777,4226,Nicolas Berman
3778,4227,Nicolas Coeurdacier
3779,4228,Nicolas L. Jacquet
3780,4229,Nicolas Schmitt
3781,4230,Nicolas Vieille
3782,4232,Nicole M. Fortin
3783,4233,Nicole Maestas
3784,4234,Nigel Tomes
3785,4235,Nikita Roketskiy
3786,4236,Niko Canner
3787,4237,Niko Matouschek
3788,4238,Nikolai Roussanov
3789,4239,Nikolaos Theodoropoulos
3790,4240,Nikos Nikiforakis
3791,4241,Nilay D. Shah
3792,4242,Nils Gottfries
3793,4243,Nils Kok
3794,4244,Nils-Henrik Mørch von der Fehr
3795,4245,Nina Pavcnik
3796,4246,Ning Sun
3797,4247,Nir Jaimovich
3798,4248,Nissan Liviatan
3799,4249,Nisvan Erkal
3800,4250,Nittai K. Bergman
3801,4251,Niven Winchester
3802,4252,Noah Williams
3803,4253,Noam Nisan
3804,4254,Noam Yuchtman
3805,4255,Nobuhiro Kiyotaki
3806,4256,Nolan H. Miller
3807,4257,Nora Gordon
3808,4258,Nora Traum
3809,4259,Norbert Christopeit
3810,4260,Norman Gemmell
3811,4261,Norman R. Swanson
3812,4262,Nour Meddahi
3813,4263,Nuno Cassola
3814,4264,Nuno Limao
3815,4266,Oded Galor
3816,4267,Oded Hochman
3817,4268,Oded Stark
3818,4269,Ofer Malamud
3819,4270,Ola Elerian
3820,4271,Ola Kvaløy
3821,4272,Ole E. Barndorff-Nielsen
3822,4273,Oleg Itskhoki
3823,4274,Oleg V. Baranov
3824,4275,Oleksiy Kryvtsov
3825,4276,Olga Gorbachev
3826,4277,Olga Kuzmina
3827,4278,Olga Rostapshova
3828,4279,Olga Shemyakina
3829,4280,Oliver Board
3830,4281,Oliver D. Hart
3831,4282,Oliver Falck
3832,4284,Oliver Linton
3833,4286,Olivia S. Mitchell
3834,4288,Olivier Coibion
3835,4289,Olivier Compte
3836,4291,Olivier Deschênes
3837,4292,Olivier Gossner
3838,4294,Olivier Jean Blanchard
3839,4295,Olivier Jeanne
3840,4296,Olivier L'Haridon
3841,4297,Olivier Ledoit
3842,4299,Olivier Tercieux
3843,4300,Olof Åslund
3844,4301,Omar Al-Ubaydli
3845,4302,Omari H. Swinton
3846,4303,Omer Moav
3847,4304,Onur Kesten
3848,4306,Orazio P. Attanasio
3849,4308,Orhan Aygün
3850,4309,Ori Heffetz
3851,4310,Oriana Bandiera
3852,4311,Orley Ashenfelter
3853,4312,Oscar Volij
3854,4313,Oskar Nordström Skans
3855,4314,Osnat Lifshitz
3856,4315,Ott Toomet
3857,4316,Otto H. Swank
3858,4317,Oved Yosha
3859,4318,Ovidiu L. Calin
3860,4319,Owen A. Lamont
3861,4321,Oz Shy
3862,4322,Pierre-André Chiappori
3863,4323,P. Collin-Dufresne
3864,4324,P. D. Jonson
3865,4325,P. G. Hare
3866,4326,Patrick Gagliardini
3867,4327,P. H. Kevin Chang
3868,4329,Peter R. Fallon
3869,4330,P. R. G. Layard
3870,4332,Pablo Andrés Neumeyer
3871,4333,Pablo Fajgelbaum
3872,4334,Pablo Guerrón-Quintana
3873,4335,Pablo Kurlat
3874,4336,Pablo Serra
3875,4337,Pablo T. Spiller
3876,4338,Pablo Winant
3877,4339,Paco Martorell
3878,4340,Padma Desai
3879,4341,Padmanabhan Srinagesh
3880,4342,Pai-Ling Yin
3881,4343,Pak Hung Mo
3882,4344,Pamela Jakiela
3883,4345,Pamela Labadie
3884,4346,Panagiotis T. Konstantinou
3885,4347,Pankaj Ghemawat
3886,4348,Pankaj Tandon
3887,4349,Panle Gia
3888,4351,Panle Jia
3889,4351,Panle Jia Barwick
3890,4352,Panos Michael
3891,4353,Panos Pashardes
3892,4354,Panos Tsakloglou
3893,4355,Paola Giuliano
3894,4356,Paola Manzini
3895,4357,Paola Sapienza
3896,4358,Paolo Angelini
3897,4359,Paolo Buonanno
3898,4360,Paolo Dudine
3899,4361,Paolo Ghirardato
3900,4362,Paolo Mauro
3901,4363,Paolo Pesenti
3902,4364,Paolo Pin
3903,4365,Paolo Siconolfi
3904,4366,Paolo Sodini
3905,4367,Paolo Surico
3906,4368,Paolo Volpin
3907,4369,Parag A. Pathak
3908,4371,Parameswaran Gopikrishnan
3909,4372,Paras Mehta
3910,4373,Partha Dasgupta
3911,4374,Parthasaradhi Mallela
3912,4375,Pascal Michaillat
3913,4376,Pascaline Dupas
3914,4377,Patricia Andreski
3915,4378,Patricia Apps
3916,4379,Patricia C. Mosser
3917,4380,Patricia Cortes
